,Name,Price,Reviews,Screen_size
1592,TOUCHSCREEN Hp Zbook Firefly G7 Intel Core I710TH GENERATION 32GB RAM1TB SSD STORAGE 4GB DEDICATED GRAPHICS,"KSh 70,799",0,
1593,Refurbished Dell Latitude 7400 14-inch Full-HD Core i5 16GB RAM 512GB SSD 1080p Display 64Hz Refresh Rate Backlit Keyboard.,"KSh 18,499",0,
1594,Refurbished Lenovo ThinkPad X250 - Intel Core i5-5300U 2.30GHz - 4GB RAM - 500GB HDD - Fingerprint Reader - Windows 10 Installed,"KSh 14,999",0,
1595,"Lenovo ThinkPad X280 – Intel Core i5-8200U, 8GB RAM, 256GB SSD, Windows 10, Fingerprint Security","KSh 15,999",0,
1596,"Apple MacBook pro 13''2012,16GB Ram,1TB HDD Storage, Macbook operating system installed, office installed + free wireless mouse","KSh 33,500",2,13.0
1597,"NEC VKT13 Refurbished Intel Core i5-8200Y @1.30GHz 4 Cores, Turbo 1.60GHz 8GB RAM 128GB SSD 12"" Screen Windows 10 Pro Installed","KSh 19,999",0,12.0
1598,Refurbished Lenovo ThinkPad X250 - Intel Core i5-5300U @2.30GHz - 4GB RAM - 500GB HDD - Fingerprint Sensor - Windows 10 Preinstalled,"KSh 13,999",0,
1599,"NEW LENOVO YOGA 7 CORE CORE ULTRA 7 16GB RAM 1TB STORAGE 14NCHS SCREEN DISPLAY, TOUCH SCREEN ,WINDOWS 11","KSh 195,000",0,
1600,"HP Refurbished EliteDesk 800 G2 Core I5 8GB 256GB SSD 6th Gen SFF Desktop + 20"" Monitor Mouse Keyboard","KSh 28,000",0,20.0
1601,"Lenovo ThinkPad L480 - Intel Core i5-8250U @1.60GHz 8 CPUs - 8GB RAM - 256GB SSD - 14"" Display - Windows 10 Preinstalled","KSh 25,999",0,14.0
1602,"Refurbished EliteBook 830 G6 x360 Core I5 8GB 256GB SSD 13.3"" Touchscreen FHD 8th Gen Slim UltraBook 6 Months WRTY","KSh 39,999",0,13.3
1603,"Great Wall Gbook 14 se ultrabook Fast kama i5-8th Gen 8GB+256GB SSD 14"" Full HD Ultrabook with Long Battery Life & Free Official Win 11 system WiFi5 Bluetooth 5.1","KSh 37,999",0,14.0
1604,"Lenovo ThinkPad L480 Refurbished Intel Core i5-8250U @1.60GHz 8 Cores 8GB RAM 256GB SSD 14"" Screen Windows 10 Installed","KSh 26,999",0,14.0
1605,Refurbished Hp elitebook 840 G3 core i5 6th gen 8gb ram 256gbssd,"KSh 24,599",0,
1606,NEW YOGA 9 CORE I7 16GB RAM 1TB SSD 14NCH SCREEN SIZE TOUCH WINDOWS 11,"KSh 249,000",0,
1607,NEW LENOVO LEGION 5 CORE I7 16GB RAM 1TB SSD 16.0 NCH SCREEN SIZE WINDOWS 11 8GB RTX GRAPHICS 4060,"KSh 260,000",0,
1608,Hp Probook 440 G5 Intel Core i5 8th Gen 8GB RAM 256GB SSD 14 Inches with 6 months warranty,"KSh 35,000",0,14.0
1609,HP Refurbished EliteBook 840 G5 Core I5 16GB 256GB SSD 8th Gen 14 Inch QuadCore + Bag 6 Months WRTY,"KSh 37,500",0,14.0
1610,Hp Elitebook 840 G1 Intel Core i5 4th Gen 8GB RAM 256GB SSD 14 Inches with 6 months warranty.,"KSh 22,999",0,14.0
1611,Refurbished HP 840 G3 Intel Core i5 6th Generation 8GB RAM 256GB Solid State Drive STORAGE Original Computer FREE MOUSE,"KSh 21,299",0,
1612,"Hp Elitebook 830 G6 Core i5 8th Gen 8GB RAM 256GB SSD 13.3"" Screen with 6 months warranty.","KSh 39,000",0,13.3
1613,"Hp Elitebook 820 G1 Intel core i5 4th Gen 8GB RAM 500GB HDD 12.5"" screen with 6 months warranty.","KSh 20,500",0,12.5
1614,"NEW MACBOOK PRO M2 13NCH SCREAN SIZE 8GB RAM 256 STORAGE Stunning Performance, Brilliant XDR Display, and All-Day Battery Life!""","KSh 184,999",0,
1615,Hp Elitebook 820 G3 Intel Core i5 6th 8GB RAM 256 GB SSD ROM HD LED Backlit 1920 x 1080 HD Screen-Windows 10 Black 12.5 inch FREE BAG,"KSh 22,999",0,12.5
1616,HP EliteBook 1030 G2 Intel Core i7 7th Gen 16GB RAM 512GB SSD x360 13.3 Inches FHD Multi-Touch Display,"KSh 47,999",0,13.3
1617,"10th Generation Dell Latitude 3410 Core i5-10510U, 16GB RAM, 256 SSD, 14.0″ HD Display,Windows 10 Pro - Free Bag","KSh 64,999",0,
1618,NEW HP PROBBOOK 450 G10 CORE I7 16GB RAM 512SSD 13TH GENERTION,"KSh 129,499",0,
1619,NEW HP PROBOOK 450 G10 CORE I5 16GB RAM 512SSD 13TH GENERATION,"KSh 110,499",0,
1620,"Hp Elitebook 840 G1 Intel core i5 4th Gen 8GB RAM 500GB storage 14"" screen 6 montonths warrantyaty","KSh 21,000",0,14.0
1621,"LENOVO TABLET X220, INTEL Core i5 WITH 4GB RAM MEMORY 256GBSSD TOUCH SCREEN WITH STYLUS PEN","KSh 15,499",0,
1622,Refurbrished Elitebook 840 G2 14.0-inch display. An Intel Core i5 4th gen 8GB DDR3 RAM 500gb hdd.windows 10 pro installed and activated,"KSh 18,000",0,
1623,Hp elitebook 1030g3 intel core i7 with 8gb ram memory 256gb ssd 13.5 inches touch screen and x360,"KSh 45,000",0,13.5
1624,"Hp Elitebook 840 G3 Intel core i5 6th Generation 8GB RAM 256GB SSD 14"" screen with 6 mont6 months warranty","KSh 25,000",0,14.0
1625,"Dell Latitude 7280 intel core i5 8GB RAM 256GB SSD 12.5"" Screen with 6 mont6 months warranty","KSh 25,000",0,12.5
1626,Hp Probook X360 11e G5 Celeron 4GB Ram 128GB SSD 11.6 inch with 6 months warranty.,"KSh 19,000",0,11.6
1627,"HP EliteBook 820 G3 Intel Core i5 6th Gen 8GB RAM 256GB 12.5"" Screen with 6 months warranty","KSh 26,000",0,12.5
1628,Hp Probook 11 G4 intel Core i5 8gb ram 256gb ssd 8th Generation x360 Touch screen,"KSh 28,999",0,
1629,"Refurbished: Dell Latitude 7400: 14-inch Full-HD, Core i5, 16GB RAM, 512GB SSD, 1080p Display, 64Hz Refresh Rate, Backlit Keyboard.","KSh 34,999",0,
1630,HP ProBook 650 G3 Notebook Intel Core i5 7th Gen 8GB RAM 256GB SSD 15.6 Inch HD Display.,"KSh 32,499",0,15.6
1631,Lenovo ThinkPad X390 Core i5 8th Gen 16GB RAM 256GB SSD 13.3″ Display,"KSh 33,000",0,
1632,"ThinkPad Lenovo Yoga 11e X360 Intel Celeron 4GB RAM 500GB SSD 11.6"" HDMI-Camera - Touchscreen -","KSh 14,999",0,11.6
1633,"REFURBISHED Dell Chromebook 3189- Intel Pentium -Storage 8GB RAM 128GB- 11.6"" HD Screen -Wi-Fi – Bluetooth –Camera - Chrome OS - Convertible x360 Touchscreen","KSh 14,599",0,11.6
1634,Refurbished DELL Latitude 3190 X360 4GB RAM 128GB SSD 11.6 Inches Touchscreen Intel Pentium 1.1GHz Quad Core 2-in-1 Convertible Windows 10 Pro,"KSh 17,999",0,11.6
1635,HP EliteBook 1030 G4 i7 16 GB RAM 512 GB SSD 8th Gen X360 Touch Screen,"KSh 49,999",0,
1636,"HP PROOBOOK 450 G4 INTEL CORE i5 8GB RAM 256GB SSD 2GB NVIDIA GRAPHICS CARD 15.6""","KSh 42,000",0,15.6
1637,NEW HP 14-ep0054nia INTEL CORE I5 8GB RAM 512GB SSD 13TH GENERATION,"KSh 77,000",0,
1638,HP ProBook x360 11 G2 EE i5 7th Gen 256GB SSD 8GB 11.6″ Touch Screen,"KSh 22,999",0,
1639,"BLACK !HP EliteBook 820 G3 Intel Core I5 8GB-256GB SSD 6th Gen Refurbished Silver-12.6"", 6 Months WRTY","KSh 26,000",0,12.6
1640,Hp 850 G8 11th Gen Corei7 16Gb Ram 512Gb ssd 15.6 inch touch screen,"KSh 59,999",0,15.6
1641,HP EliteBook 1040 G3 i7 6th Gen Touchscreen – 16GB RAM / 512GB SSD,"KSh 37,000",0,
1642,HP EliteBook 1040 G7 core i7 10th Gen 16GB 512GB Touchscreen X360,"KSh 58,000",0,
1643,Hp Pro x2 612 7th Gen core i5 4GB Ram 512GB SSD Storage,"KSh 28,000",0,
1644,"REFURBISHED Dell Chromebook 3189- Intel Pentium -Storage 8GB RAM 128GB- 11.6"" HD Screen -Wi-Fi – Bluetooth –Camera - Chrome OS - Convertible x360 Touchscreen","KSh 14,599",0,11.6
1645,"HP ProBook X360 11 G2 , Intel Pentium, 4 GB RAM, 128 GB SSD, 11.6″ HD Convertible Screen,","KSh 22,500",0,
1646,Hp elitebook Folio 9480 intel core i7 with 8gb ram memory 500gb hdd silver color 14 inches,"KSh 25,499",0,14.0
1647,"HP EliteBook 820 G3 Intel Core I5 8GB-256GB SSD 6th Gen Refurbished Silver-12.6"", 6 Months WRTY","KSh 22,000",0,12.6
1648,GAMING HP ELITEBOOK 745 G6 AMD RYZEN 7 3700U 16GB RAM 256GB SSD 2GB GRAPHICS CARD,"KSh 45,000",0,
1649,LENOVO YOGA 380 8TH GEN X360 COREi5 8GB RAM 256GB SSD TOUCHSCREEN WITH STYLUS PEN,"KSh 26,999",0,
1650,Hp elitebook folio 9470 intel core i5 8gb ram memory 500gb hdd 14 inches silver color,"KSh 20,499",0,14.0
1651,HP ProBook 440 G5 Intel Core i5 8th Gen 8GB RAM 256GB SSD 14 Inches FHD Display,"KSh 32,900",0,14.0
1652,HP ELITEBOOK 1040 G6 x360 | INTEL COREi5 | 8TH GENERATION | 8GB RAM | 256 GB NVME SDD | 14 INCHES | FULL HD | x360 TOUCHSCREEN | HP TYPE C SMART ADAPTOR | BACKLIT KEYBOARD.,"KSh 47,500",0,14.0
1653,Installment Hithium power station HeroEE 1 battery please read and order,"KSh 5,500",0,
1654,"Refurbished Hp EliteBook 840 G3 8GB 256GB SSD 14"" Win 10 Ultrabook","KSh 24,000",0,14.0
1655,"HP Refurbished Elitebook 820 G3 6th Gen , Core I7, 8GB RAM-SSD 256GB -12.5"", Sliver 6 Months WRTY","KSh 32,499",0,12.5
1656,"REFURBISHED Dell Chromebook 3189- Intel Pentium -Storage 8GB RAM 128GB- 11.6"" HD Screen -Wi-Fi – Bluetooth –Camera - Chrome OS - Convertible x360 Touchscreen","KSh 14,599",0,11.6
1657,Lenovo ThinkPad X1 Carbon Core i7 8th Gen 8/256 GB,"KSh 44,000",0,
1658,"Lenovo ThinkPad X240 , Intel Core i7-4600U up to 3.3GHz, 4GB RAM, 500Gb HDD, Bluetooth 4.0, USB 3.0, Windows 10 Pro","KSh 16,940",0,
1659,NEW HP PROBOOK 450 G10 CORE I5 8GB RAM 512SSD,"KSh 105,799",0,
1660,"Lenovo Refurbished Thinkpad X131e 12"" Intel Celeron 4GB, 500GB - Black 6 Months WRTY","KSh 14,499",0,12.0
1661,"HP Refurbished EliteBook 8460p Core I5 - HDD 500GB - 4GB RAM WIFI CAM Silver - 14""","KSh 16,499",0,14.0
1662,"HP Refurbished Elitebook 840 G3 6th Gen , Core I5, 8GB RAM- SSD 256gb + 500gb Hdd -14"" 6M WRTY","KSh 24,999",0,14.0
1663,Hp elitebook 7245g3 AMD A8 -2.4ghz with 8gb ram memoery 256gb ssd,"KSh 18,499",0,
1664,HP EliteBook x360 1040 G6 i7 8th Gen 16GB 512GB Touchscreen,"KSh 48,000",0,
1665,NEW MACBOOK PRO M3 14NCH 1TB STORAGE 18GB RAM,"KSh 330,000",0,
1666,"Dell Latitude 7390, Intel Core i5,8th Gen 8GB Ram, 256GB SSD","KSh 33,000",0,
1667,HP EliteBook 1030 G2 i5 7th Gen X360 – 8GB RAM / 256GB SSD,"KSh 38,000",0,
1668,"HP 340 G2, Intel Celeron, 4 GB RAM, 320 GB HDD, 13.6 inches","KSh 15,999",0,13.6
1669,HP PROBOOK X360 11EE G6 | INTEL COREI3 | 10TH GENERATION | 8 GB RAM | 128 GB NVME SSD | 11.6 INCHES | X360 TOUCHSCREEN | FULL HD |,"KSh 27,500",0,11.6
1670,Hp Pro x2 612 G2 i5 7th Gen 8GB Ram 256GB SSD Touchscreen,"KSh 28,000",0,
1671,"Lenovo ThinkBook i7 10th Gen 16 GB RAM, 512 SSD","KSh 52,000",0,
1672,"HP PROBOOK 430 G5 CORE I5 7TH GEN 8GB RAM 256GB SSD REFURBISHED, 6 Months WRTY","KSh 30,500",0,
1673,MacBook PRO 2020,"KSh 110,000",0,
1674,macbook pro 2019,"KSh 98,000",0,
1675,"HP ProBook 650 G4 15.6"" Intel Quad-Core i5-8350U, 16GB DDR4 RAM, 128GB SATA SSD Fingerprint","KSh 33,499",0,15.6
1676,"HP ProBook x360 11 G2 EE: 8GB 128GB 11"" Display 2-in-1 Convertible","KSh 19,499",0,11.0
1677,"HP EliteBook 820 G3 Intel Core I5 8GB-256GB SSD 6th Gen Refurbished Silver-12.6"", 6 Months WRTY","KSh 27,600",0,12.6
1678,HOT DEALS APPLE MACBOOK PRO 2012 COREi5 8GB RAM 500GB HDD,"KSh 21,999",0,
1679,Hp Elitebook 840 G3,"KSh 22,000",0,
1680,GRAPHIC HP ELITEBOOK 745 G6 AMD RYZEN 7 3700U 8GB RAM 256GB SSD 2GB GRAPHICS CARD +FREE BAG,"KSh 42,000",0,
1681,HP EliteBook x360 1030 G3 Intel Core i5 8th Gen 8GB RAM 256GB,"KSh 43,500",0,
1682,HP EliteBook x360 1030 G3 Intel Core i7 8th Gen 8GB RAM 512GB,"KSh 59,500",0,
1683,Hp EliteBook X360 1030 G2 7TH Gen core i5 8/256 GB,"KSh 38,500",0,
1684,"HP Elite x2 1012 G2 Intel Core i7 8th generation processor, 16GB RAM, -256GB SSD","KSh 59,599",0,
1685,LENOVO THINKPAD X270 COREi5 8GB RAM 256GB SSD,"KSh 19,399",0,
1686,HP 840 G6 i7 8th Gen 16/512GB Touch Screen,"KSh 42,000",0,
1687,"Refurbished Hp EliteBook 840 G3 8GB 256GB SSD 14"" Win 10 Ultrabook","KSh 23,500",0,14.0
1688,Dell Latitude 3189 2-in-1 PC Intel Pentium Silver N5000 4GB RAM 128GB SSD 11.6 inch HD Touch Gorilla Glass Display,"KSh 16,999",0,11.6
1689,LENOVO THINKPAD T530 COREi5 4GB RAM 500GB HDD 15.6 INCHES DISPLAY,"KSh 12,999",0,15.6
1690,MacBook PRO 2019,"KSh 138,000",0,
1691,HP EliteBook 1030 G3 i7 8th Gen 16GB 512GB Touchscreen X360,"KSh 56,000",0,
1692,HP ELITEBOOK 745 G6-AMD RYZEN 7 PRO -16GB 128GB SSD,"KSh 31,199",0,
1693,HP LENOVO THINKPAD T460S 6TH GENERATION,"KSh 22,000",0,
1694,Macbook Air,"KSh 50,000",0,
1695,"HP SUPER SLIM Refurbished HP EliteBook Folio 9480m, 14"" Intel Core I5 8GB RAM 256GB SSD Windows 10","KSh 19,999",0,14.0
1696,Lenovo Thinkpad Yoga 260 x360 core i5 8/256 GB,"KSh 45,000",0,
1697,Hp Elitebook 840 G3 Intel Core i5 6th Gen 8GB RAM 256GB SSD,"KSh 26,000",0,
1698,Lenovo Thinkpad x240 Intel Corei5 8gb Ram 500gb hdd storage 12.5inch Black Windows 10 pro Installed Office 2019 activated,"KSh 15,999",0,12.5
1699,Dell Latitude E5300 Core i5 8th Gen x360 16GB RAM 256GB SSD,"KSh 35,000",0,
1700,"HP NOTEBOOK 15 11TH GEN INTEL CORE i5 8GB 256GB SSD UPGRADABL 15.6""","KSh 38,000",0,15.6
1701,Lenovo Thinkpad T530 15.6'' Core i7 2.9 GHz 4 GB 500 GB HDD DVD-writer 64bit Windows 10 Professional,"KSh 16,299",0,15.6
1702,Lenovo Thinkpad x270 core i5 8GB Ram 256GB SSD,"KSh 21,999",0,
1703,Lenovo Thinkpad x250 core i5 8GB Ram 256GB SSD,"KSh 17,999",0,
1704,Macbook 2018,"KSh 95,000",0,
1705,Hp EliteBook 1030 G3 8th Gen core i5 8/256 GB,"KSh 40,000",0,
1706,MacBook PRO 2020,"KSh 105,000",0,
1707,Macbook PRO 2018,"KSh 95,000",0,
1708,LENOVO THINKPAD T490 8TH GENERATION,"KSh 25,999",0,
1709,DELL LATITUDE 3390 2in1 | INTEL COREi5 | 8TH GENERATION | 8 GB RAM | 256 GB GB NMVE SSD | 14 INCHES | x360 TOUCHSCREEN | BACKLIT KEYBOARD. 8 CPU .,"KSh 37,000",0,14.0
1710,HP ELITEBOOK 840 G3 | INTEL COREI7 | 6 TH GENERATION | 14 INCHES | 2.8 GHZ | 8 GB RAM | 256 GB NVME SSD | BACKLIT KEYBOARD | FULL HD,"KSh 34,499",0,14.0
1711,HP PROBOOK X360 11EE G6 | INTEL COREI5 | 10TH GENERATION | 8 GB RAM | 256 GB NVME SSD | 11.6 INCHES | X360 TOUCHSCREEN | FULL HD | BLUE IN COLOR,"KSh 31,500",0,11.6
1712,"Lenovo THINKPAD 11e Intel Celeron 4GB Ram, 128GB Ssd Touchscren","KSh 13,999",0,
1713,Hp EliteBook 820 G3 core i5 6th Gen 8/256 GB,"KSh 23,999",0,
1714,APPLE MACBOOK PRO A1707 2017 | INTEL COREi7 | 16 GB RAM | 1TB NVME SDD | 15 INCHES RETINA DISPLY | 4 GB RADEON PRO GRAPHICS | APPLE TYPE C ADAPTOR,"KSh 86,000",0,15.0
1715,HP ELITEBOOK 820 G3 | INTEL COREi7 | 6TH GENERATION | 8 GB RAM | 256 GB SSD | 12.5 inches,"KSh 29,000",0,12.5
1716,DELL LATITUDE 6330 COREi5 4GB RAM 500GB HDD,"KSh 12,999",0,
1717,"Toshiba Portege Z30-C Core i5 6th Gen, 8GB, 128GB SSD","KSh 24,000",0,
1718,HP 830 G7 i7 10th Gen 16GB 512GB Touchscreen,"KSh 49,000",0,
1719,HP SPECTRE X360 PRO G2 INTEL CORE i5 8GB 256GB SSD TOUCSCREEN X360,"KSh 48,000",0,
1720,LENOVO YOGA 11e G6 x360 TOUCH SREEN | INTEL COREi5 | 8TH GENERATION | 8 GB RAM | 256 GB NVME SSD,"KSh 28,000",0,
1721,Lenovo ThinkPad X1 Carbon core i5 8/256 GB,"KSh 24,999",0,
1722,HP ELITEBOOK 820 G3 6TH GEN COREi5 8GB RAM 256GB SSDHURRY WHILE STOCK LASTS,"KSh 20,999",0,
1723,"Dell Latitude 5300, Intel Core i5-8365U 8 CPUs 8GB RAM 256GB SSD","KSh 29,200",0,
1724,"LENOVO THINKPAD X260 CORE I5 8GB RAM 256 GB SSD12.5"" INCH , WINDOWS 10 PRO +MICROSOFT OFFICE 2019","KSh 17,399",0,12.5
1725,HP EliteBook Revolve 810 G3 Intel Core i5 5th Gen Touchscreen 8GB RAM 256 GB SSD Storage,"KSh 26,000",0,
1726,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1727,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1728,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1729,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1730,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1731,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1732,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1733,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1734,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1735,Hp ProBook 11e G2 x360 core i5 8/256 GB,"KSh 24,999",0,
1736,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1737,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1738,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1739,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1740,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1741,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1742,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1743,"Brand New HP NoteBook 15 Intel Celeron 4GB 256GB 15.6"" Display","KSh 41,999",0,15.6
1744,HP Ellitebook 840 G4 Core I5 7th Gen Touchscreen,"KSh 33,500",0,
1745,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1746,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1747,HP ProBook x360 11 G4EE Intel Core i5 8th Gen 8GB Ram 256GB SSD 11.6″ Touch Screen Convertible,"KSh 19,999",0,
1748,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1749,ON DELL LATITUDE 7250 COREi7 8GB RAM 256GB SSD,"KSh 19,399",0,
1750,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1751,HP EliteBook 830G7 i5 10th Gen 16GB RAM 512GB SSD,"KSh 51,999",0,
1752,Lenovo Thinkpad x240 Intel Corei5 8gb Ram 256gb ssd 12.5inch Black Windows 10 pro Installed Office 2019 activated,"KSh 16,999",0,12.5
1753,HOT DEALSDELL LATITUDE 6230 COREi5 4GB RAM 500GB HDD,"KSh 12,999",0,
1754,Refurbished Hp elitebook 840 G3 core i7 6th gen 8gb ram 256gbssd,"KSh 28,799",0,
1755,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1756,"8GB RAM, 500GB Hard disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic software Installed +Free Bag + Charger + Free wireless Mouse.","KSh 16,999",0,12.5
1757,HOT DEALSDELL LATITUDE 6230 COREi7 4GB RAM 500GB HDD,"KSh 13,999",0,
1758,Lenovo Thinkpad T450s corei5 8/500 GB,"KSh 20,999",0,
1759,refurbished lenovo thinkpad yoga 11e x360 pentium 4gb ram 128gb ssd touchscreen 12.5'' inch screen size black in clor with windows 10 installeinstalled and ready to use,"KSh 12,299",9,12.5
1760,Hp EliteBook 840 G5 core i5 8/256 GB,"KSh 33,000",0,
1761,HOT DEALSLENOVO THINKPAD T440P COREi7 8GB RAM 500GB HDD,"KSh 19,499",0,
1762,Macbook PRO,"KSh 105,000",0,
1763,Macbook AIR,"KSh 230,000",0,
1764,Refurbished DELL Latitude 3190 X360 4GB RAM 256GB SSD 11.6 Inches Touchscreen Intel Pentium 1.1GHz Quad Core 2-in-1 Convertible Windows 10 Pro,"KSh 19,999",0,11.6
1765,HOT DEALSDELL LATITUDE 5430 COREi5 4GB RAM 500GB HDD,"KSh 12,999",0,
1766,HP PROBOOK 11 G4 CORE I5 8TH GENERATION 8GB RAM 256 GB SSD TOUCHSCREEN X 360,"KSh 26,999",0,
1767,Hp EliteBook 830 g5 8th Gen core i5 8/256 GB,"KSh 33,000",0,
1768,Dell Latitude 3189 4GB Ram 128GB SSD,"KSh 14,999",0,
1769,LENOVO THINKPAD X380 8TH GENERATION,"KSh 29,000",0,
1770,Lenovo Yoga 11e X360 touchscreen Intel Corem3 8gb ram 256GB ssd storage Windows 10 pro installed Office 2019 activated,"KSh 16,999",0,
1771,Dell XPS 13 9360 i7 7th Gen 16 GB 512 SSD GB,"KSh 44,000",0,
1772,HP PROBOOK 430 G7 CORE I5 10TH GEN 8/256 GB,"KSh 39,999",0,
1773,"Refurbished Lenovo ThinkPad X260 6th generation Intel Core I5, 8GB RAM, 256GB SSD STORAGE Windows 10 pro installed, Office 2019 activated","KSh 19,999",0,
1774,HP 1030 G2,"KSh 42,000",0,
1775,Lenovo ThinkPad E440 Core i5 4Th gen 8GB 128 GB 14.1” Display,"KSh 16,299",0,
1776,"Lenovo Refurbished ThinkPad T430 - 14"" - Intel Core I5 -4GB Ram 500GB HDD,,Notebook","KSh 13,999",0,14.0
1777,"HP Refurbished ProBook 640 G1 Core I5, 8GB RAM, 256GB SSD, Windows 10, 14 Inches Notebook","KSh 20,499",0,14.0
1778,Hp EliteBook 840 G3 8GB Ram 256 GB SSD,"KSh 23,999",0,
1779,HP ELITEBOOK 830G5 COREI5 8TH GEN 8GB RAM 256GB SSD,"KSh 28,999",0,
1780,HP REFURBISHED ELITEBOOK 840 G3 6TH GEN CORE I5 8GB 1TB HDD 14''INCHES WINDOWS 10,"KSh 27,999",0,14.0
1781,"HP Elitebook 820 G3 6th Gen , Core I5, 8GB RAM-SSD 256GB -12.5"", Sliver Refurbished, 6 Months WRTY","KSh 25,999",0,12.5
1782,DELL LATITUDE 7270 CORE I5 6TH GENERATION 8GB RAM 256GB SSD 12.5 INCH UTRABOOK WINDOWS 10 PRO -REFURBRISHED,"KSh 23,500",0,12.5
1783,HP ELITEBOOK 840 G3 ORE I7 6TH GENERATION 8GB RAM 256 GB SSD -WINDOWS 10 PRO6 MONTHS WRTY,"KSh 33,500",0,
1784,"DELL REFURBISHED Lattitude E 7250 - 14"" - Intel Core I5 6THH GENERATION - 256SSD - 4GB RAM - WINDOWS 10 PRO Installed","KSh 25,000",0,14.0
1785,LENOVO THINKPAD T420 COREi5 4GB RAM 500GB HDD,"KSh 12,999",0,
1786,Lenovo ThinkPad X131E core i3 4/320 GB,"KSh 13,999",0,
1787,HP EliteBook 840 G3 14 Intel Core i5,"KSh 27,499",0,
1788,Dell 3190,"KSh 17,300",0,
