product_name,product_reviews,product_price
"Gld 32"" Inch Frameless Smart Android TV Netflix Youtube Google Play Bluetooth WIFI",(0),"KSh 15,500"
"Vision Plus 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity+FREE EXTENSION+BRACKET",(0),"KSh 14,599"
"Vitron 4388FS,43"" Inches Frameless Smart Android TV,Youtube,Netflix 1GBRAM,8GBROM",(0),"KSh 26,000"
LG OLED55C1 55 Inch television  C1 Series Cinema Screen Design OLED 4K 2022,(0),"KSh 185,000"
"Sony 65"" 4K 2022 LATEST GOOGLE TELEVISION,VOICE REMOTE,PLAYSTORE,GOOGLE ASSISTANT-X7k",(0),"KSh 120,000"
"Skyworth 50'' 4K UHD ANDROID TV,FRAMELESS",(0),"KSh 50,000"
"Vitron 6588USWO, 65"" Inch Smart ANDROID, 4K TELEVISION, WIFI, YOUTUBE,NETFLIX,FRAMELESS",(0),"KSh 89,000"
"Hisense 58” 4K ULTRA UHD SMART FRAMELESS TV, YOU TUBE, NETFLIX-BLACK",(0),"KSh 69,000"
"Vitron HTC -3218 32"" Inch Digital LED TV Inbuilt Decoder USB,HDMI",(0),"KSh 14,500"
"Skyworth 43"" FULL HD Frameless Smart Android TV",(0),"KSh 35,000"
"Vitron HTC -3218 32"" Inch Digital LED TV Inbuilt Decoder USB,HDMI",(0),"KSh 15,500"
"Hisense 58” 4K UHD 2022 LATEST SMART TV,VOICE CONTROL,GOOGLE ASSISTANT",(0),"KSh 69,000"
"Skyworth 43"" FULL HD Frameless Smart Android TV",(0),"KSh 35,000"
"Hisense 65” 4K TV UHD 2021 LATEST MODEL,VOICE CONTROL,WI-FI,FRAMELESS,4K",(0),"KSh 89,000"
"Skyworth 32'' HD ANDROID TV, FRAMELESS, BLUETOOTH, NETFLIX",(0),"KSh 20,000"
"Hisense 43” 4K UHD TV 2021 LATEST MODEL,VOICE CONTROL,WI-FI,FRAMELESS,4K",(0),"KSh 45,500"
"Vision Plus 43"", UHD 4K FRAMELESS SMART TV",(0),"KSh 37,000"
Vitron 55” Smart Android 4K LED TV,(0),"KSh 49,000"
"Skyworth 55” 4K UHD ANDROID TV,WI-FI,NETFLIX,PLAYSTORE",(0),"KSh 60,000"
"Vitron 32"" Inch Smart Android TV,Frameless, Netflix,Youtube,Android 11,Facebook,Playstore+14 MONTHS WARRANTY",(0),"KSh 13,799"
"Hisense 43"" A6 Series UHD 4K Smart TV,Frameless Smart TV,NETFLIX,YOUTUBE+2YEARS WARRANTY",(0),"KSh 36,990"
"Gld 32"" Inch Smart Android FRAMELESS, BLUETOOTH ENABLED WIFI,YOUTBE,NETFIX TELEVISIONS+8 GIFTS+2 YEARS WARRANTY",(0),"KSh 14,599"
"VITRON 55"" INCHES UHD SMART ANDROID FRAMELESS FLAT SCREEN TV-YOUTUBE/BLUETOOTH/NETFLIX-USB/FM/HDMI",(0),"KSh 44,599"
"BLUETOOTH!!! VITRON HTC 4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION 43 INCHES , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI PORTS",(0),"KSh 22,295"
"TCL P635- 50"" INCH,BLUETOOTH,ULTRA HD 4K,GOOGLE TV/PLAYSTORE+FREE BRACKET+32GB FLASH",(0),"KSh 48,600"
"VITRON HTC 4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI PORTS+4 FREE GIFTS",(0),"KSh 23,699"
CTC 32 INCH AC/ LED DIGITAL TV-BLACK,(0),"KSh 12,999"
"VITRON43 4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI PORTS+ 6 EXTRA FREE GIFTS/",(0),"KSh 24,295"
"Hisense 40A4H Series 40 inch Class FHD Smart TV with DTS Virtual X, Game & Sports Modes, VIDAA Smart TV Television 40"" Inch USB HDMI VGA  24 Months Warranty",(0),"KSh 28,495"
"Hisense 40A4H Series 40 inch Class Full HD Smart TV with DTS Virtual X, Game & Sports Modes, VIDAA Smart TV Television 40"" Inch  +FREE TV Guard+Extension",(0),"KSh 28,999"
"GLAZE GZ-3230S 32 Inch Smart Android TV Frameless Inbuilt Decoder Netflix,Youtube,APP Store MULTIPLE USB HDMI PORTS ENERGY SAVING TV +Free Bracket+Extension",(0),"KSh 16,999"
"Skyworth 32'' HD ANDROID TV, FRAMELESS, BLUETOOTH, NETFLIX",(0),"KSh 20,000"
"Vitron 65"" 4K Smart Frameless WEBOS TV, Wi-Fi/Netflix, 1YR WRTY",(0),"KSh 67,990"
"VISIONPLUS 43"" inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2/S2 Screen-Share + 6 EXTRA ACCESSORIES",(0),"KSh 28,495"
"Ica "" Inches 22 Digital Tv With Inbuilt Decoder-USB/HDMI AC/DC",(0),"KSh 8,300"
"Ica 22''INCHES-HD Digital LED TV - HDMI,USB PORT, Ica",(0),"KSh 8,000"
"Ica 19''Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA",(0),"KSh 6,600"
"Ica 19''Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA + AERIAL",(0),"KSh 6,900"
"Ica 19''Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA",(0),"KSh 6,600"
"VITRON43 43"" INCH BLUETOOTH TV HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE TV GUARD +WALL BRACKET",(0),"KSh 23,095"
TCL 55C645 55 Inch QLED 4K Ultra HD (GoogleTV) With Dolby Vision & Dolby Atmos 2023-Free TV Guard+ Wall Mount + 32GB Flash Drive,(0),"KSh 80,000"
"Vitron 50"" Inch 4K UHD Smart & Digital Android,BLUETOOTH-ENABLED-YOUTUBE,BLACK",(0),"KSh 44,500"
"VITRON HTC4388FS 43"" INCH FRAMELESS,BLUETOOTH TV, FULL HD SMART TV ANDROID 11 TV NETFLIX ,YOUTUBE TELEVISION, BUILT-IN WIFI, APPSTORE,1GBRAM,8GBROM,2 USB-PORTS,3 HDMI-PORTS,7 FREE GIFTS",(0),"KSh 23,899"
"TCL 43"" Inch P635 4K UHD Smart TV, Youtube, Netflix,Bluetooth &WiFi Inbuilt Decoder Dolbly I-cast, Google TV+FREE BRACKET+32GB FLASH",(0),"KSh 35,999"
"TCL32 inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video+8 FREE GIFTS",(0),"KSh 23,699"
"TCL 43S5400A,43"" Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10+ FREE WALL MOUNTING BRACKET+EXTENSION",(0),"KSh 33,195"
Glaze GZ-3210 32 Inches Frameless LED Digital TV Inbuilt Decoder wide color enhancer with in-built decoder USB HDMI+  FREE GIFTS,(0),"KSh 15,999"
"TCL 43"" inch-BLUETOOTH,FHD,Google TV,Android/GOOGLE OS,Netflix,Youtube+TV GUARD+32GB FLASH DISK",(0),"KSh 36,500"
"Vitron 50"" Inch FRAMELESS 4K UHD Android,HDMI,USB Inbuilt WIFI Television+FREE GIFTS+14 MONTHS WARRANTY",(0),"KSh 35,999"
"Gld - 32""inches Frameless Digital LED TV DVBT2 TV",(0),"KSh 12,899"
"VISION 32 inch Frameless DVB T2/S2 Digital HD LED TV, In-built Decoder, Free to air Channels,FREE TV Guard",(0),"KSh 14,699"
"Vitron32"" HTC3200S,32 Inch BLUETOOTH ENABLED FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty",(0),"KSh 16,195"
Hisense 70A71GKEN 70'' Inch A7 Smart UHD 4K Frameless LED TV - Black,(0),"KSh 174,800"
"(NEW ARRIVAL)VISION 55"" VP8855KV  55 INCHES 4K Frameless V+ OS Smart TV BLUETOOTH BUILT-IN WIFI NETFLIX YOUTUBE DOLBY AUDIO VOICE CONTROL  SCREEN SHARE 2 YEARS WARRANTY",(1),"KSh 44,999"
"Vision Plus 32"" Frameless Smart Android TV",(0),"KSh 33,500"
"Vision Plus 32"" Frameless Smart Android TV",(0),"KSh 28,500"
Hisense 32 Smart Frameless Tv,(0),"KSh 35,500"
"Vitron32 inch BLUETOOTH TV HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty + 8 FREE GIFTS",(0),"KSh 16,095"
"Haier – H55S6UG PRO 55"" 4K UHD Android Frameless TV S6 Series",(0),"KSh 74,695"
"Hisense 43'' 4K UHD SMART TV,WI-FI,NETFLIX,YOUTUBE,4K HDR-FRAMELESS",(0),"KSh 34,599"
"Vitron 5068US,50"" Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM,BLUETOOTH ENABLED,DECODERNETFLIX,YOUTUBE TELEVISION",(0),"KSh 36,999"
SM100 Off Grid Solar TV and House Lighting Package,(0),"KSh 53,000"
"Vitron 4388FS,43"" Inch FRAMELESS  FULL HD Smart Android TV,Inbuit Decoder- Netflix,Youtube,wifi television",(0),"KSh 23,999"
"Vitron HTC3200S,32"" Inch Android 11,Smart TV,HDMI,USB,Playstore+GIFTS",(0),"KSh 14,800"
"Vitron HTC3268S,32 Inch Smart Android TV Inbuilt WIFI,Netflix,Youtube+ FREE GIFTS.",(0),"KSh 16,500"
"Vitron 19"" INCHES WITH FREE TO AIR WITH DECORDER",(0),"KSh 6,899"
SYINIX 65 Smart Android 4k Television,(0),"KSh 105,500"
"VITRON 32"" INCHHTC3200S,FRAMELESS 32 Inch Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY",(0),"KSh 13,999"
"MG 43'' Inch SMART Android Television, Frameless TV.",(0),"KSh 21,997"
"VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,BLUETOOTH,ANDROID 11 TELEVISION+ FREE GIFTS",(0),"KSh 23,780"
"VITRON HTC4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER ,BLUETOOTH, BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM",(0),"KSh 23,799"
"VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,BLUETOOTH-YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS+8 FREE GIFTS",(0),"KSh 23,699"
"Vitron 43"" Inch Full HD FRAMELESS,BLUETOOTH- Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,Inbuilt Decoder Televisions+24 MONTHS WARRANTY",(0),"KSh 23,799"
"Vitron HTC3200S 32""Inches  FRAMELESS Smart Android TV,NETFLIX,YOUTUBE,WIFI TELEVISION",(0),"KSh 13,999"
"VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS+6 FREE GIFTS",(0),"KSh 24,699"
"VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS+24 MONTHS WARRANTY",(0),"KSh 23,899"
"Vitron HTC5568US, 55"" 4K UHD Smart Android Bluetooth TV, Netflix, Youtube,INBUILT DECODER+FREE BRACKET+TV GUARD+14 MONTHS WARRANTY",(0),"KSh 45,999"
"[BLACK FRIDAY ] Vitron HTC5568US, 55"" 4K UHD Smart Android Bluetooth TV, Netflix, Youtube+FREE ACCESSORIES",(0),"KSh 47,999"
"Vitron HTC5568US, 55"" 4K UHD Smart Android Bluetooth TV, Netflix, Youtube,16GB ROM,DECODER+INBUILT WIFI+FREE 360 BRACKET",(0),"KSh 46,999"
"[BLACK FRIDAY ] Vitron HTC5568US, 55"" 4K UHD Smart Android Bluetooth TV, Netflix, Youtube+5 FREE ACCESSORIES",(0),"KSh 47,999"
"TCL 43S5400 43"" Full HD Google Tv With Voice Control+2 YEARS WARRANTY",(0),"KSh 31,999"
"Skyworth 43"" Inch Full HD (1920 * 1080) Frameless Smart Android,NETFLIX,YOUTUBE TELEVISIONS+4 FREE GIFTS",(0),"KSh 29,999"
"Skyworth 43"" Inch Full HD (1920 * 1080) Frameless Smart Android,NETFLIX,YOUTUBE TELEVISIONS+BRACKET+GUARD",(0),"KSh 28,999"
"Skyworth 43"" Inch Full HD (1920 * 1080) Frameless Smart Android,NETFLIX,YOUTUBE TELEVISIONS+BRACKET+GUARD+FLASH+EXTENSION",(0),"KSh 29,999"
"Skyworth 43E3A, 43"" Inch Full HD Frameless Smart Android,NETFLIX,YOUTUBE TELEVISIONS",(0),"KSh 28,699"
"Skyworth 43"" Inch Full HD (1920 * 1080) Frameless Smart Android,NETFLIX,YOUTUBE TELEVISIONS+FREE GIFTS+2 YEARS WARRANTY",(0),"KSh 29,999"
"Skyworth 43E3A, 43"" Inch Full HD Frameless Smart Android,NETFLIX,YOUTUBE TELEVISIONS+2 YEARS WARRANTY",(0),"KSh 28,799"
"Skyworth 43"" Inch Full HD (1920 * 1080) Frameless Smart Android,NETFLIX,YOUTUBE TELEVISIONS",(0),"KSh 28,799"
"Amtec 19"" Inch Digital LED TV Display Free To Air Channels",(0),"KSh 8,999"
"VITRON 75"" INCHES SMART ANDROID UHD 4K WebOS-BLUETOOTH/NETFLIX/PRIME VIDEO-USB/HDMI/VGA",(0),"KSh 117,999"
"Vision Plus 32 inch digital frameless Television VP8832DF HD TV, + FREE WALL BRACKET Dolby Audio Slim Design HDMI and USB ports optimized Connectivity 1 year warranty",(0),"KSh 15,999"
"Vitron 65"" 4K UHD LATEST ANDROID TV,FRAMELESS,WI-FI,MAGIC REMOTE,4K HDR+FREE GIFTS TELEVISIONS",(0),"KSh 70,999"
"VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS+6 FREE GIFTS",(0),"KSh 23,799"
"VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS+BRACKET+GUARD+EXTENSION+FLASH",(0),"KSh 23,699"
"VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS",(0),"KSh 23,899"
"VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,INBUILT DECODER,PLAYSTORE TELEVISIONS+24 MONTHS WARRANTY",(0),"KSh 23,799"
"VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,ANDROID 11,PLAYSTORE TELEVISIONS+24 MONTHS WARRANTY",(0),"KSh 23,799"
"Hisense 65"" Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISION,65A6HKEN",(0),"KSh 84,900"
"Hisense 65"" Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISION,65A6HKEN+2 YEARS WARRANTY",(0),"KSh 84,900"
"Amtec 43L20 43"" Inch,FRAMELESS SMART Android TV,BLUETOOTH,NETFLIX+YOUTUBE-WIFI TELEVISION+2 YEARS WARRANTY",(0),"KSh 23,999"
"GLD 43"" Inch,FRAMELESS SMART Android TV,NETFLIX+YOUTUBE-WIFI TELEVISION",(0),"KSh 23,899"
"Amtec 43L20 43"" Inch,FRAMELESS SMART Android TV,BLUETOOTH,WIFI TELEVISION+GUARD+BRACKET+FLASH",(0),"KSh 23,999"
"Amtec 43L20 43"" Inch,FRAMELESS SMART Android TV,BLUETOOTH,NETFLIX+YOUTUBE-WIFI TELEVISION",(0),"KSh 23,999"
"GLD 43"" Inch,FRAMELESS SMART Android TV,NETFLIX+YOUTUBE-WIFI TELEVISION+4 FREE GIFTS",(0),"KSh 23,990"
"Amtec 43L20 43"" Inch,FRAMELESS SMART Android TV,BLUETOOTH,WIFI TELEVISION+GUARD+BRACKET",(0),"KSh 22,999"
"GLD 43"" Inch,FRAMELESS SMART Android TV,NETFLIX+YOUTUBE-WIFI TELEVISION",(0),"KSh 22,999"
"Amtec 43L20 43"" Inch,BLUETOOTH,FRAMELESS SMART Android TV,NETFLIX+YOUTUBE-WIFI TELEVISION+6 GIFTS",(0),"KSh 23,999"
"Amtec 43L20 43"" Inch,FRAMELESS SMART Android TV,BLUETOOTH,WIFI TELEVISION+2 YEARS WARRANTY",(0),"KSh 22,999"
"GLD 43"" Inch,FRAMELESS SMART Android TV,NETFLIX+YOUTUBE-WIFI TELEVISION",(0),"KSh 23,999"
"GLD 43"" Inch,FRAMELESS SMART Android TV,NETFLIX+YOUTUBE-WIFI TELEVISION+6 GIFTS",(0),"KSh 23,999"
"Amtec 43L20 43"" Inch,BLUETOOTH,FRAMELESS SMART Android TV,NETFLIX+YOUTUBE-WIFI TELEVISION+6 GIFTS",(0),"KSh 23,999"
"Amtec 43L20 43"" Inch,FRAMELESS SMART Android TV,BLUETOOTH,NETFLIX+YOUTUBE-WIFI TELEVISION+2 YEARS WARRANTY",(0),"KSh 23,999"
"Amtec 43L20 43"" Inch,FRAMELESS SMART Android TV,BLUETOOTH,WIFI TELEVISION+APPSTORE",(0),"KSh 22,999"
"Amtec 43L20 43"" Inch,FRAMELESS SMART Android TV,BLUETOOTH,WIFI TELEVISION+GUARD+BRACKET+FLASH",(0),"KSh 23,999"
"Hisense 65"" Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISION,65A6HKEN+2 YEARS WARRANTY",(0),"KSh 84,900"
"Hisense 65"" Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISION,65A6HKEN",(0),"KSh 84,900"
"TCL 43'' INCH ANDROID TV, NETFLIX, WIFI, HDR, BLUETOOTH-43S65A TELEVISION",(0),"KSh 31,999"
"32 Inch Digital  Frameless LED HD TV,INBUILT DECODER+14MONTHS WARRANTY",(0),"KSh 13,999"
Gld 32 Inch Smart Android TV with Bluetooth,(0),"KSh 13,599"
"Vision Plus 43""inch Frameless FHD Smart Android TELEVISION+FREE WALL BRACKET&TV GUARD+2 YEARS WARRANTY",(0),"KSh 28,999"
"[TOP SALE] Vitron HTC3200S, Frameless 32"" Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions + 4 FREE GIFTS",(0),"KSh 14,290"
"Vitron HTC3200S, Frameless 32"" Inch TV Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions+14 MONTHS WARRANTY",(0),"KSh 14,799"
"Vitron HTC3200S, Frameless 32"" Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions+4 GIFTS+14 MONTHS WARRANTY",(0),"KSh 14,390"
"[TOP SALE] Vitron HTC3200S, Frameless 32"" Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions + 4 GIFTS",(0),"KSh 14,290"
"Vitron HTC3200S, Frameless 32"" Inch TV Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions+ 7 FREE GIFTS",(0),"KSh 14,799"
"Vitron HTC3200S, Frameless 32"" Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions +14 MONTHS WARRANTY",(0),"KSh 14,390"
"Vitron HTC3200S, Frameless 32"" Inch TV Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions+ 8 FREE GIFTS",(0),"KSh 14,799"
"Vitron HTC3200S, Frameless 32"" Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions + 4 FREE GIFTS",(0),"KSh 14,290"
"Vitron HTC3200S, Frameless 32"" Inch TV (HD) Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions + 14 MONTHS WARRANTY",(0),"KSh 14,250"
"Vitron HTC3200S, Frameless 32"" Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Decoder Televisions +Free Gifts",(0),"KSh 13,990"
"Vitron HTC3200S, Frameless 32"" Inch TV Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions",(0),"KSh 14,799"
"Vitron HTC3200S, Frameless 32"" Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions +Free Gifts",(0),"KSh 13,690"
"Vitron HTC3200S, HD Frameless 32"" Inch TV Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions+14 MONTHS WARRANTY",(0),"KSh 14,799"
"Vitron HTC3200S, Frameless 32"" Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions + 4 FREE GIFTS",(0),"KSh 14,490"
"Vitron HTC3200S, HD Frameless 32"" Inch TV Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions+ 14 MONTHS WARRANTY",(0),"KSh 14,799"
"[TOP SALE] Vitron HTC3200S, Frameless 32"" Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions + 4 GIFTS",(0),"KSh 14,590"
"Vitron HTC3200S, Frameless 32"" Inch TV Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions+14 MONTHS WARRANTY",(0),"KSh 14,799"
"Vitron HTC3200S, Frameless 32"" Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions +Bracket+Guard",(0),"KSh 13,690"
"Vitron HTC3200S, Frameless 32"" Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions,Bracket+Guard+ 14 MONTHS WARRANTY",(0),"KSh 13,690"
"Vitron HTC3200S, Frameless 32"" Inch TV Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions",(0),"KSh 14,799"
"Vitron HTC3200S, Frameless 32"" Inch TV HD Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions + 14 MONTHS WARRANTY",(0),"KSh 13,690"
"Vitron HTC3200S, HD Frameless 32"" Inch TV Smart Android TV, Netflix,Youtube,Android 11,Playstore,Inbuilt Decoder Televisions+8 Gifts",(0),"KSh 14,799"
"LG Real 4K Quantum Dot NanoCell Color Technology LED TV 55 Inch QNED7S Series, Cinema Screen Design 4K Cinema HDR WebOS Smart AI ThinQ Local Dimming",(0),"KSh 108,000"
LG NanoCell TV 50 Inch NANO77 Series Cinema Screen Design 4K Active HDR webOS22 with ThinQ AI,(0),"KSh 75,000"
"Gld 32"" Frameless Smart Android TV Appstore Inbuilt Decoder Neflix Youtube+FREETVGuard+Extension",(0),"KSh 16,500"
"Vitron HTC5568S,55"" inch FRAMELESS- 4K ULTRA HD Smart& Digital - Android 11 TV, Netflix, Youtube Bluetooth+GIFTS",(0),"KSh 48,999"
"Get Stunning picture quality meets sleekly modern design with Vision Plus 43"" Frameless Smart Android Bluetooth TV , which brings you Full HD entertainment at an incredible value.  The Vision VP8843SF",(0),"KSh 30,300"
Samsung Crystal UHD 4K Smart LED TV,(0),"KSh 90,000"
Samsung 65'' Crystal UHD 4K Smart LED TV,(0),"KSh 140,000"
TCL 40 Inch Smart Full HD Google Tv Frameless LED TV,(0),"KSh 45,500"
TCL Smart UHD 4K GOOGLE TV With Dolby Frameless,(0),"KSh 48,500"
TCL 40 Inch Smart Full HD Google Tv Frameless LED TV,(0),"KSh 45,000"
"Vitron 55"" Inch SMART Android TV,FRAMELESS,UHD Android 11 TELEVISION,NETFLIX,YOUTUBE+5 GIFTS",(0),"KSh 45,899"
"Vitron 55"" Inch Smart-Android,Bluetooth TV,FRAMELESS,ULTRA HD,4K+WALLBRACKET",(0),"KSh 44,695"
"Vitron 55"" Inches 4K ULTRA HD Smart & Android 11 TV,Netflix+ Bluetooth+360 Bracket.",(0),"KSh 44,999"
"HTC5568US 55"" Inch Frameless 4KUHD Smart Android TV+FREE TVGUARD+BRACKET",(0),"KSh 47,999"
"55"" Inches 4K ULTRA HD FRAMELESS 4K BLUETOOTH Android TV 1.5GBRAM 8GBROM+GIFTS",(0),"KSh 46,999"
"Vitron 55"" Inch,FRAMELESS ULTRA HD 4K BLUETOOTH Android 11 TV,NETFLIX,YOUTUBE+14 MONTHS WARRANTY+BRACKET+GUARD",(0),"KSh 44,799"
"Vitron 55"" Inch FRAMELESS UHD 4K BLUETOOTH Android 11 TELEVISION,NETFLIX,YOUTUBE+14 MONTHS WARRANTY+5 GIFTS",(0),"KSh 45,799"
"Vitron 5068US,50"" Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM TELEVISION+BRACKET&TV GUARD",(0),"KSh 35,999"
"Vision Plus 32"" Inch Digital HD LED FRAMELESS TV",(0),"KSh 26,000"
GLD 32″ inch Smart Frameless Android TV,(0),"KSh 13,999"
"Hisense 43"" INCH A6 Series ULTRA HD 4K Smart TV,Frameless ,NETFLIX TELEVISION+2 YEARS WARRANTY",(0),"KSh 34,490"
"Amtec 32 Inches FRAMELESS, BLUETOOTH, SMART ANDROID TV NETFLIX,YOUTUBE",(0),"KSh 14,199"
"Vitron HTC3200S-32"" Inch Smart Android TV,Frameless, Netflix,Youtube,Android 11,Facebook,Playstore+AERIAL",(0),"KSh 13,999"
"Vitron HTC3200S-32"" Inch Smart Android TV,Frameless, Netflix,Youtube,Android 11,Facebook,Playstore+WALL BRACKET",(0),"KSh 13,999"
"Vitron HTC3200S-32"" Inch Smart Android TV,Frameless, Netflix,Youtube,Android 11,Facebook,Playstore+AERIAL",(0),"KSh 13,999"
"Vitron HTC3200S-32"" Inch Smart Android TV,Frameless, Netflix,Youtube,Android 11,Facebook,Playstore+14 MONTHS WARRANTY",(0),"KSh 13,690"
"TCL 43S65A,43 Inch FRAMELESS Smart ANDROID TV,BLUETOOTH,Inbuilt WIFI TELEVISION+FREE GIFTS",(0),"KSh 34,999"
"TCL 43S65A,43 Inch FRAMELESS Smart ANDROID TV,BLUETOOTH,Inbuilt WIFI TELEVISION+2 YEARS WARRANTY",(0),"KSh 33,999"
"TCL  43'' SMART 4K HDR, NETFLIX, 2022 MODEL,BLUETOOTH,Inbuilt WIFI TELEVISION",(0),"KSh 38,999"
"TCL 43S65A,43 Inch FRAMELESS Smart ANDROID TV,BLUETOOTH,Inbuilt WIFI TELEVISION+ FREE GIFTS",(0),"KSh 36,999"
"TCL 43S65A,43 Inch FRAMELESS Smart ANDROID TV,BLUETOOTH,Inbuilt WIFI TELEVISION+WALL BRACKET",(0),"KSh 33,999"
"TCL 43S65A,43 Inch FRAMELESS Smart ANDROID TV,BLUETOOTH,Inbuilt WIFI TELEVISION+GUARD+BRACKET",(0),"KSh 34,999"
"TCL 43S65A,43 Inch FRAMELESS Smart ANDROID TV,BLUETOOTH,Inbuilt WIFI TELEVISION",(0),"KSh 33,999"
"TCL 43S65A,43 Inch FRAMELESS Smart ANDROID TV,BLUETOOTH,Inbuilt WIFI TELEVISION",(0),"KSh 36,999"
