product_name,product_reviews,product_price,clean_product_name,description,brand,size
"Gld 43 Inch, Bluetooth, Frameless Smart Android TV, Youtube & Netflix",(0),"KSh 22,299","Gld 43 Inch, Bluetooth, Frameless Smart Android TV, Youtube  Netflix",", Bluetooth, Frameless Smart Android TV, Youtube  Netflix",Gld,43
"TCL 32"" Inch FRAMELESS SMART,GOOGLE TV ANDROID TV.",(0),"KSh 22,799","TCL 32 Inch FRAMELESS SMART,GOOGLE TV ANDROID TV.","FRAMELESS SMART,GOOGLE TV ANDROID TV.",TCL,32
"Gld 32"" Inch Frameless Smart Android TV Netflix Youtube Google Play Bluetooth WIFI",(0),"KSh 15,500",Gld 32 Inch Frameless Smart Android TV Netflix Youtube Google Play Bluetooth WIFI,Frameless Smart Android TV Netflix Youtube Google Play Bluetooth WIFI,Gld,32
"Vision Plus 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity+FREE EXTENSION+BRACKET",(0),"KSh 14,599","Vision Plus 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized ConnectivityFREE EXTENSIONBRACKET","Plus  digital frameless Tele VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized ConnectivityFREE EXTENSIONBRACKET",Vision,32
"Vitron 4388FS,43"" Inches Frameless Smart Android TV,Youtube,Netflix 1GBRAM,8GBROM",(0),"KSh 26,000","Vitron 4388FS,43 Inches Frameless Smart Android TV,Youtube,Netflix 1GBRAM,8GBROM","4388FS,es Frameless Smart Android TV,Youtube,Netflix 1GBRAM,8GBROM",Vitron,43
LG OLED55C1 55 Inch television  C1 Series Cinema Screen Design OLED 4K 2022,(0),"KSh 185,000",LG OLED55C1 55 Inch television  C1 Series Cinema Screen Design OLED 4K 2022,OLED55C1  television  C1 Series Cinema Screen Design OLED 4K 2022,LG,55
"Sony 65"" 4K 2022 LATEST GOOGLE TELEVISION,VOICE REMOTE,PLAYSTORE,GOOGLE ASSISTANT-X7k",(0),"KSh 120,000","Sony 65 4K 2022 LATEST GOOGLE TELEVISION,VOICE REMOTE,PLAYSTORE,GOOGLE ASSISTANT-X7k","65 4K 2022 LATEST GOOGLE TELEVISION,VOICE REMOTE,PLAYSTORE,GOOGLE ASSISTANT-X7k",Sony,
"Skyworth 50'' 4K UHD ANDROID TV,FRAMELESS",(0),"KSh 50,000","Skyworth 50 4K UHD ANDROID TV,FRAMELESS","50 4K UHD ANDROID TV,FRAMELESS",Skyworth,
"Vitron 6588USWO, 65"" Inch Smart ANDROID, 4K TELEVISION, WIFI, YOUTUBE,NETFLIX,FRAMELESS",(0),"KSh 89,000","Vitron 6588USWO, 65 Inch Smart ANDROID, 4K TELEVISION, WIFI, YOUTUBE,NETFLIX,FRAMELESS","6588USWO,  Smart ANDROID, 4K TELEVISION, WIFI, YOUTUBE,NETFLIX,FRAMELESS",Vitron,65
"Hisense 58” 4K ULTRA UHD SMART FRAMELESS TV, YOU TUBE, NETFLIX-BLACK",(0),"KSh 69,000","Hisense 58 4K ULTRA UHD SMART FRAMELESS TV, YOU TUBE, NETFLIX-BLACK","58 4K ULTRA UHD SMART FRAMELESS TV, YOU TUBE, NETFLIX-BLACK",Hisense,
"Vitron HTC -3218 32"" Inch Digital LED TV Inbuilt Decoder USB,HDMI",(0),"KSh 14,500","Vitron HTC -3218 32 Inch Digital LED TV Inbuilt Decoder USB,HDMI","HTC -3218  Digital LED TV Inbuilt Decoder USB,HDMI",Vitron,32
"Skyworth 43"" FULL HD Frameless Smart Android TV",(0),"KSh 35,000",Skyworth 43 FULL HD Frameless Smart Android TV,43 FULL HD Frameless Smart Android TV,Skyworth,
"Vitron HTC -3218 32"" Inch Digital LED TV Inbuilt Decoder USB,HDMI",(0),"KSh 15,500","Vitron HTC -3218 32 Inch Digital LED TV Inbuilt Decoder USB,HDMI","HTC -3218  Digital LED TV Inbuilt Decoder USB,HDMI",Vitron,32
"Hisense 58” 4K UHD 2022 LATEST SMART TV,VOICE CONTROL,GOOGLE ASSISTANT",(0),"KSh 69,000","Hisense 58 4K UHD 2022 LATEST SMART TV,VOICE CONTROL,GOOGLE ASSISTANT","58 4K UHD 2022 LATEST SMART TV,VOICE CONTROL,GOOGLE ASSISTANT",Hisense,
"Skyworth 43"" FULL HD Frameless Smart Android TV",(0),"KSh 35,000",Skyworth 43 FULL HD Frameless Smart Android TV,43 FULL HD Frameless Smart Android TV,Skyworth,
"Hisense 65” 4K TV UHD 2021 LATEST MODEL,VOICE CONTROL,WI-FI,FRAMELESS,4K",(0),"KSh 89,000","Hisense 65 4K TV UHD 2021 LATEST MODEL,VOICE CONTROL,WI-FI,FRAMELESS,4K","65 4K TV UHD 2021 LATEST MODEL,VOICE CONTROL,WI-FI,FRAMELESS,4K",Hisense,
"Skyworth 32'' HD ANDROID TV, FRAMELESS, BLUETOOTH, NETFLIX",(0),"KSh 20,000","Skyworth 32 HD ANDROID TV, FRAMELESS, BLUETOOTH, NETFLIX","32 HD ANDROID TV, FRAMELESS, BLUETOOTH, NETFLIX",Skyworth,
"Hisense 43” 4K UHD TV 2021 LATEST MODEL,VOICE CONTROL,WI-FI,FRAMELESS,4K",(0),"KSh 45,500","Hisense 43 4K UHD TV 2021 LATEST MODEL,VOICE CONTROL,WI-FI,FRAMELESS,4K","43 4K UHD TV 2021 LATEST MODEL,VOICE CONTROL,WI-FI,FRAMELESS,4K",Hisense,
"Vision Plus 43"", UHD 4K FRAMELESS SMART TV",(0),"KSh 37,000","Vision Plus 43, UHD 4K FRAMELESS SMART TV","Plus 43, UHD 4K FRAMELESS SMART TV",Vision,
Vitron 55” Smart Android 4K LED TV,(0),"KSh 49,000",Vitron 55 Smart Android 4K LED TV,55 Smart Android 4K LED TV,Vitron,
"Skyworth 55” 4K UHD ANDROID TV,WI-FI,NETFLIX,PLAYSTORE",(0),"KSh 60,000","Skyworth 55 4K UHD ANDROID TV,WI-FI,NETFLIX,PLAYSTORE","55 4K UHD ANDROID TV,WI-FI,NETFLIX,PLAYSTORE",Skyworth,
"Vitron 32"" Inch Smart Android TV,Frameless, Netflix,Youtube,Android 11,Facebook,Playstore+14 MONTHS WARRANTY",(0),"KSh 13,799","Vitron 32 Inch Smart Android TV,Frameless, Netflix,Youtube,Android 11,Facebook,Playstore14 MONTHS WARRANTY","Smart Android TV,Frameless, Netflix,Youtube,Android 11,Facebook,Playstore14 MONTHS WARRANTY",Vitron,32
"Hisense 43"" A6 Series UHD 4K Smart TV,Frameless Smart TV,NETFLIX,YOUTUBE+2YEARS WARRANTY",(0),"KSh 36,990","Hisense 43 A6 Series UHD 4K Smart TV,Frameless Smart TV,NETFLIX,YOUTUBE2YEARS WARRANTY","43 A6 Series UHD 4K Smart TV,Frameless Smart TV,NETFLIX,YOUTUBE2YEARS WARRANTY",Hisense,
"Gld 32"" Inch Smart Android FRAMELESS, BLUETOOTH ENABLED WIFI,YOUTBE,NETFIX TELEVISIONS+8 GIFTS+2 YEARS WARRANTY",(0),"KSh 14,599","Gld 32 Inch Smart Android FRAMELESS, BLUETOOTH ENABLED WIFI,YOUTBE,NETFIX TELEVISIONS8 GIFTS2 YEARS WARRANTY","Smart Android FRAMELESS, BLUETOOTH ENABLED WIFI,YOUTBE,NETFIX TELEVISIONS8 GIFTS2 YEARS WARRANTY",Gld,32
"VITRON 55"" INCHES UHD SMART ANDROID FRAMELESS FLAT SCREEN TV-YOUTUBE/BLUETOOTH/NETFLIX-USB/FM/HDMI",(0),"KSh 44,599",VITRON 55 INCHES UHD SMART ANDROID FRAMELESS FLAT SCREEN TV-YOUTUBEBLUETOOTHNETFLIX-USBFMHDMI,ES UHD SMART ANDROID FRAMELESS FLAT SCREEN TV-YOUTUBEBLUETOOTHNETFLIX-USBFMHDMI,VITRON,55
"BLUETOOTH!!! VITRON HTC 4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION 43 INCHES , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI PORTS",(0),"KSh 22,295","BLUETOOTH VITRON HTC 4388FS 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION 43 INCHES , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS","VITRON HTC 4388FS  FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION ES , BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS",BLUETOOTH,43
"TCL P635- 50"" INCH,BLUETOOTH,ULTRA HD 4K,GOOGLE TV/PLAYSTORE+FREE BRACKET+32GB FLASH",(0),"KSh 48,600","TCL P635- 50 INCH,BLUETOOTH,ULTRA HD 4K,GOOGLE TVPLAYSTOREFREE BRACKET32GB FLASH","P635- ,BLUETOOTH,ULTRA HD 4K,GOOGLE TVPLAYSTOREFREE BRACKET32GB FLASH",TCL,50
"VITRON HTC 4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI PORTS+4 FREE GIFTS",(0),"KSh 23,699","VITRON HTC 4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS4 FREE GIFTS","HTC 4388FS  BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE  ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS4 FREE GIFTS",VITRON,43
CTC 32 INCH AC/ LED DIGITAL TV-BLACK,(0),"KSh 12,999",CTC 32 INCH AC LED DIGITAL TV-BLACK,AC LED DIGITAL TV-BLACK,CTC,32
"VITRON43 4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2*USB PORTS,3*HDMI PORTS+ 6 EXTRA FREE GIFTS/",(0),"KSh 24,295","VITRON43 4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS 6 EXTRA FREE GIFTS","4388FS  BLUETOOTH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE  ,WITH BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM 2USB PORTS,3HDMI PORTS 6 EXTRA FREE GIFTS",VITRON43,43
"Hisense 40A4H Series 40 inch Class FHD Smart TV with DTS Virtual X, Game & Sports Modes, VIDAA Smart TV Television 40"" Inch USB HDMI VGA  24 Months Warranty",(0),"KSh 28,495","Hisense 40A4H Series 40 inch Class FHD Smart TV with DTS Virtual X, Game  Sports Modes, VIDAA Smart TV Television 40 Inch USB HDMI VGA  24 Months Warranty","40A4H Series  Class FHD Smart TV with DTS Virtual X, Game  Sports Modes, VIDAA Smart TV Television  USB HDMI VGA  24 Months Warranty",Hisense,40
"Hisense 40A4H Series 40 inch Class Full HD Smart TV with DTS Virtual X, Game & Sports Modes, VIDAA Smart TV Television 40"" Inch  +FREE TV Guard+Extension",(0),"KSh 28,999","Hisense 40A4H Series 40 inch Class Full HD Smart TV with DTS Virtual X, Game  Sports Modes, VIDAA Smart TV Television 40 Inch  FREE TV GuardExtension","40A4H Series  Class Full HD Smart TV with DTS Virtual X, Game  Sports Modes, VIDAA Smart TV Television   FREE TV GuardExtension",Hisense,40
"GLAZE GZ-3230S 32 Inch Smart Android TV Frameless Inbuilt Decoder Netflix,Youtube,APP Store MULTIPLE USB HDMI PORTS ENERGY SAVING TV +Free Bracket+Extension",(0),"KSh 16,999","GLAZE GZ-3230S 32 Inch Smart Android TV Frameless Inbuilt Decoder Netflix,Youtube,APP Store MULTIPLE USB HDMI PORTS ENERGY SAVING TV Free BracketExtension","GZ-3230S  Smart Android TV Frameless Inbuilt Decoder Netflix,Youtube,APP Store MULTIPLE USB HDMI PORTS ENERGY SAVING TV Free BracketExtension",GLAZE,32
"Skyworth 32'' HD ANDROID TV, FRAMELESS, BLUETOOTH, NETFLIX",(0),"KSh 20,000","Skyworth 32 HD ANDROID TV, FRAMELESS, BLUETOOTH, NETFLIX","32 HD ANDROID TV, FRAMELESS, BLUETOOTH, NETFLIX",Skyworth,
"Vitron 65"" 4K Smart Frameless WEBOS TV, Wi-Fi/Netflix, 1YR WRTY",(0),"KSh 67,990","Vitron 65 4K Smart Frameless WEBOS TV, Wi-FiNetflix, 1YR WRTY","65 4K Smart Frameless WEBOS TV, Wi-FiNetflix, 1YR WRTY",Vitron,
"VISIONPLUS 43"" inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2/S2 Screen-Share + 6 EXTRA ACCESSORIES",(0),"KSh 28,495","VISIONPLUS 43 inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2S2 Screen-Share  6 EXTRA ACCESSORIES","FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2S2 Screen-Share  6 EXTRA ACCESSORIES",VISIONPLUS,43
"Ica "" Inches 22 Digital Tv With Inbuilt Decoder-USB/HDMI AC/DC",(0),"KSh 8,300",Ica  Inches 22 Digital Tv With Inbuilt Decoder-USBHDMI ACDC,Inches 22 Digital Tv With Inbuilt Decoder-USBHDMI ACDC,Ica,
"Ica 22''INCHES-HD Digital LED TV - HDMI,USB PORT, Ica",(0),"KSh 8,000","Ica 22INCHES-HD Digital LED TV - HDMI,USB PORT, Ica","ES-HD Digital LED TV - HDMI,USB PORT,",Ica,22
"Ica 19''Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA",(0),"KSh 6,600","Ica 19Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA","es LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA",Ica,19
"Ica 19''Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA + AERIAL",(0),"KSh 6,900","Ica 19Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA  AERIAL","es LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA  AERIAL",Ica,19
"Ica 19''Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA",(0),"KSh 6,600","Ica 19Inches LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA","es LED DigitaL TV,INBUILT DECODER USB PORT,HDMI-VGA",Ica,19
"VITRON43 43"" INCH BLUETOOTH TV HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE TV GUARD +WALL BRACKET",(0),"KSh 23,095","VITRON43 43 INCH BLUETOOTH TV HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROMFREE TV GUARD WALL BRACKET","BLUETOOTH TV HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROMFREE TV GUARD WALL BRACKET",VITRON43,43
TCL 55C645 55 Inch QLED 4K Ultra HD (GoogleTV) With Dolby Vision & Dolby Atmos 2023-Free TV Guard+ Wall Mount + 32GB Flash Drive,(0),"KSh 80,000",TCL 55C645 55 Inch QLED 4K Ultra HD GoogleTV With Dolby Vision  Dolby Atmos 2023-Free TV Guard Wall Mount  32GB Flash Drive,55C645  QLED 4K Ultra HD GoogleTV With Dolby Vision  Dolby Atmos 2023-Free TV Guard Wall Mount  32GB Flash Drive,TCL,55
"Vitron 50"" Inch 4K UHD Smart & Digital Android,BLUETOOTH-ENABLED-YOUTUBE,BLACK",(0),"KSh 44,500","Vitron 50 Inch 4K UHD Smart  Digital Android,BLUETOOTH-ENABLED-YOUTUBE,BLACK","4K UHD Smart  Digital Android,BLUETOOTH-ENABLED-YOUTUBE,BLACK",Vitron,50
"VITRON HTC4388FS 43"" INCH FRAMELESS,BLUETOOTH TV, FULL HD SMART TV ANDROID 11 TV NETFLIX ,YOUTUBE TELEVISION, BUILT-IN WIFI, APPSTORE,1GBRAM,8GBROM,2 USB-PORTS,3 HDMI-PORTS,7 FREE GIFTS",(0),"KSh 23,899","VITRON HTC4388FS 43 INCH FRAMELESS,BLUETOOTH TV, FULL HD SMART TV ANDROID 11 TV NETFLIX ,YOUTUBE TELEVISION, BUILT-IN WIFI, APPSTORE,1GBRAM,8GBROM,2 USB-PORTS,3 HDMI-PORTS,7 FREE GIFTS","HTC4388FS  FRAMELESS,BLUETOOTH TV, FULL HD SMART TV ANDROID 11 TV NETFLIX ,YOUTUBE TELEVISION, BUILT-IN WIFI, APPSTORE,1GBRAM,8GBROM,2 USB-PORTS,3 HDMI-PORTS,7 FREE GIFTS",VITRON,43
"TCL 43"" Inch P635 4K UHD Smart TV, Youtube, Netflix,Bluetooth &WiFi Inbuilt Decoder Dolbly I-cast, Google TV+FREE BRACKET+32GB FLASH",(0),"KSh 35,999","TCL 43 Inch P635 4K UHD Smart TV, Youtube, Netflix,Bluetooth WiFi Inbuilt Decoder Dolbly I-cast, Google TVFREE BRACKET32GB FLASH","P635 4K UHD Smart TV, Youtube, Netflix,Bluetooth WiFi Inbuilt Decoder Dolbly I-cast, Google TVFREE BRACKET32GB FLASH",TCL,43
"TCL32 inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video+8 FREE GIFTS",(0),"KSh 23,699","TCL32 inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video8 FREE GIFTS","inch FRAMELESS FULL HD SMART ANDROID TV Inbuilt Decoder Bluetooth Netflix,Youtube,ChromeCast Built-in Google Appstore Prime Video8 FREE GIFTS",TCL32,32
"TCL 43S5400A,43"" Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10+ FREE WALL MOUNTING BRACKET+EXTENSION",(0),"KSh 33,195","TCL 43S5400A,43 Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10 FREE WALL MOUNTING BRACKETEXTENSION","43S5400A, Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10 FREE WALL MOUNTING BRACKETEXTENSION",TCL,43
Glaze GZ-3210 32 Inches Frameless LED Digital TV Inbuilt Decoder wide color enhancer with in-built decoder USB HDMI+  FREE GIFTS,(0),"KSh 15,999",Glaze GZ-3210 32 Inches Frameless LED Digital TV Inbuilt Decoder wide color enhancer with in-built decoder USB HDMI  FREE GIFTS,GZ-3210 es Frameless LED Digital TV Inbuilt Decoder wide color enhancer with in-built decoder USB HDMI  FREE GIFTS,Glaze,32
"TCL 43"" inch-BLUETOOTH,FHD,Google TV,Android/GOOGLE OS,Netflix,Youtube+TV GUARD+32GB FLASH DISK",(0),"KSh 36,500","TCL 43 inch-BLUETOOTH,FHD,Google TV,AndroidGOOGLE OS,Netflix,YoutubeTV GUARD32GB FLASH DISK","-BLUETOOTH,FHD,Google TV,AndroidGOOGLE OS,Netflix,YoutubeTV GUARD32GB FLASH DISK",TCL,43
"Vitron 50"" Inch FRAMELESS 4K UHD Android,HDMI,USB Inbuilt WIFI Television+FREE GIFTS+14 MONTHS WARRANTY",(0),"KSh 35,999","Vitron 50 Inch FRAMELESS 4K UHD Android,HDMI,USB Inbuilt WIFI TelevisionFREE GIFTS14 MONTHS WARRANTY","FRAMELESS 4K UHD Android,HDMI,USB Inbuilt WIFI TelevisionFREE GIFTS14 MONTHS WARRANTY",Vitron,50
"Gld - 32""inches Frameless Digital LED TV DVBT2 TV",(0),"KSh 12,899",Gld - 32inches Frameless Digital LED TV DVBT2 TV,- es Frameless Digital LED TV DVBT2 TV,Gld,32
"VISION 32 inch Frameless DVB T2/S2 Digital HD LED TV, In-built Decoder, Free to air Channels,FREE TV Guard",(0),"KSh 14,699","VISION 32 inch Frameless DVB T2S2 Digital HD LED TV, In-built Decoder, Free to air Channels,FREE TV Guard","Frameless DVB T2S2 Digital HD LED TV, In-built Decoder, Free to air Channels,FREE TV Guard",VISION,32
"Vitron32"" HTC3200S,32 Inch BLUETOOTH ENABLED FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty",(0),"KSh 16,195","Vitron32 HTC3200S,32 Inch BLUETOOTH ENABLED FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty","HTC3200S, BLUETOOTH ENABLED FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty",Vitron32,32
Hisense 70A71GKEN 70'' Inch A7 Smart UHD 4K Frameless LED TV - Black,(0),"KSh 174,800",Hisense 70A71GKEN 70 Inch A7 Smart UHD 4K Frameless LED TV - Black,70A71GKEN  A7 Smart UHD 4K Frameless LED TV - Black,Hisense,70
"(NEW ARRIVAL)VISION 55"" VP8855KV  55 INCHES 4K Frameless V+ OS Smart TV BLUETOOTH BUILT-IN WIFI NETFLIX YOUTUBE DOLBY AUDIO VOICE CONTROL  SCREEN SHARE 2 YEARS WARRANTY",(1),"KSh 44,999",NEW ARRIVALVISION 55 VP8855KV  55 INCHES 4K Frameless V OS Smart TV BLUETOOTH BUILT-IN WIFI NETFLIX YOUTUBE DOLBY AUDIO VOICE CONTROL  SCREEN SHARE 2 YEARS WARRANTY,ARRIVALVISION 55 VP8855KV  ES 4K Frameless V OS Smart TV BLUETOOTH BUILT-IN WIFI NETFLIX YOUTUBE DOLBY AUDIO VOICE CONTROL  SCREEN SHARE 2 YEARS WARRANTY,NEW,55
"Vision Plus 32"" Frameless Smart Android TV",(0),"KSh 33,500",Vision Plus 32 Frameless Smart Android TV,Plus 32 Frameless Smart Android TV,Vision,
"Vision Plus 32"" Frameless Smart Android TV",(0),"KSh 28,500",Vision Plus 32 Frameless Smart Android TV,Plus 32 Frameless Smart Android TV,Vision,
Hisense 32 Smart Frameless Tv,(0),"KSh 35,500",Hisense 32 Smart Frameless Tv,32 Smart Frameless Tv,Hisense,
"Vitron32 inch BLUETOOTH TV HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty + 8 FREE GIFTS",(0),"KSh 16,095","Vitron32 inch BLUETOOTH TV HTC3200S,32 Inch FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty  8 FREE GIFTS","inch BLUETOOTH TV HTC3200S, FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty  8 FREE GIFTS",Vitron32,32
"Haier – H55S6UG PRO 55"" 4K UHD Android Frameless TV S6 Series",(0),"KSh 74,695",Haier  H55S6UG PRO 55 4K UHD Android Frameless TV S6 Series,H55S6UG PRO 55 4K UHD Android Frameless TV S6 Series,Haier,
"Hisense 43'' 4K UHD SMART TV,WI-FI,NETFLIX,YOUTUBE,4K HDR-FRAMELESS",(0),"KSh 34,599","Hisense 43 4K UHD SMART TV,WI-FI,NETFLIX,YOUTUBE,4K HDR-FRAMELESS","43 4K UHD SMART TV,WI-FI,NETFLIX,YOUTUBE,4K HDR-FRAMELESS",Hisense,
"Vitron 5068US,50"" Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM,BLUETOOTH ENABLED,DECODERNETFLIX,YOUTUBE TELEVISION",(0),"KSh 36,999","Vitron 5068US,50 Inch FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM,BLUETOOTH ENABLED,DECODERNETFLIX,YOUTUBE TELEVISION","5068US, FRAMELESS 4K UHD Android TV 1.5GBRAM,8GBROM,BLUETOOTH ENABLED,DECODERNETFLIX,YOUTUBE TELEVISION",Vitron,50
SM100 Off Grid Solar TV and House Lighting Package,(0),"KSh 53,000",SM100 Off Grid Solar TV and House Lighting Package,Off Grid Solar TV and House Lighting Package,SM100,
"Vitron 4388FS,43"" Inch FRAMELESS  FULL HD Smart Android TV,Inbuit Decoder- Netflix,Youtube,wifi television",(0),"KSh 23,999","Vitron 4388FS,43 Inch FRAMELESS  FULL HD Smart Android TV,Inbuit Decoder- Netflix,Youtube,wifi television","4388FS, FRAMELESS  FULL HD Smart Android TV,Inbuit Decoder- Netflix,Youtube,wifi television",Vitron,43
"Vitron HTC3200S,32"" Inch Android 11,Smart TV,HDMI,USB,Playstore+GIFTS",(0),"KSh 14,800","Vitron HTC3200S,32 Inch Android 11,Smart TV,HDMI,USB,PlaystoreGIFTS","HTC3200S, Android 11,Smart TV,HDMI,USB,PlaystoreGIFTS",Vitron,32
"Vitron HTC3268S,32 Inch Smart Android TV Inbuilt WIFI,Netflix,Youtube+ FREE GIFTS.",(0),"KSh 16,500","Vitron HTC3268S,32 Inch Smart Android TV Inbuilt WIFI,Netflix,Youtube FREE GIFTS.","HTC3268S, Smart Android TV Inbuilt WIFI,Netflix,Youtube FREE GIFTS.",Vitron,32
"Vitron 19"" INCHES WITH FREE TO AIR WITH DECORDER",(0),"KSh 6,899",Vitron 19 INCHES WITH FREE TO AIR WITH DECORDER,ES WITH FREE TO AIR WITH DECORDER,Vitron,19
SYINIX 65 Smart Android 4k Television,(0),"KSh 105,500",SYINIX 65 Smart Android 4k Television,65 Smart Android 4k Television,SYINIX,
"VITRON 32"" INCHHTC3200S,FRAMELESS 32 Inch Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY",(0),"KSh 13,999","VITRON 32 INCHHTC3200S,FRAMELESS 32 Inch Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY","HTC3200S,FRAMELESS  Smart Android 11.0 TV Inbuilt Decoder HDMI,USB,Netflix,Youtube, APPSTORE 14 MONTHS WARRANTY",VITRON,32
"MG 43'' Inch SMART Android Television, Frameless TV.",(0),"KSh 21,997","MG 43 Inch SMART Android Television, Frameless TV.","SMART Android Television, Frameless TV.",MG,43
"VITRON 43"" Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,BLUETOOTH,ANDROID 11 TELEVISION+ FREE GIFTS",(0),"KSh 23,780","VITRON 43 Inch Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,BLUETOOTH,ANDROID 11 TELEVISION FREE GIFTS","Full HD FRAMELESS Smart Android TV,YOUTUBE,NETFLIX,BLUETOOTH,ANDROID 11 TELEVISION FREE GIFTS",VITRON,43
