product_name,product_reviews,product_price,clean_product_name,brand,size,tv_type
Vitron HTC-3218 32 Inch Digital LED TELEVISION USB HDMI +14 MONTHS WARRANTY,(0),"KSh 13,580",Vitron HTC-3218 32 Inch Digital LED TELEVISION USB HDMI 14 MONTHS WARRANTY,vitron,32,digital
"Vitron 3218,32"" Inch Frameless Digital TV Multiple USB,HDMI Ports,INBUILT DECODER TELEVISION",(0),"KSh 12,999","Vitron 3218,32 Inch Frameless Digital TV Multiple USB,HDMI Ports,INBUILT DECODER TELEVISION",vitron,32,digital
"Vitron 3218,32"" Inch Frameless Digital TV Multiple USB,HDMI Ports+FREE TVGuard+Bracket",(0),"KSh 12,999","Vitron 3218,32 Inch Frameless Digital TV Multiple USB,HDMI PortsFREE TVGuardBracket",vitron,32,digital
Vitron HTC-3218 32 Inch Digital LED TELEVISION USB HDMI +5 Gifts,(0),"KSh 13,890",Vitron HTC-3218 32 Inch Digital LED TELEVISION USB HDMI 5 Gifts,vitron,32,digital
"Vitron 32"" Inch FRAMLESS Digital HD LED TELEVISION+FREE AERIAL+Extension+ 14 MONTHS WARRANTY",(0),"KSh 12,999",Vitron 32 Inch FRAMLESS Digital HD LED TELEVISIONFREE AERIALExtension 14 MONTHS WARRANTY,vitron,32,digital
"Vitron 3218,32"" Inch Frameless Digital TV Multiple USB,HDMI Ports,INBUILT DECODER TELEVISION+AERIAL",(0),"KSh 12,399","Vitron 3218,32 Inch Frameless Digital TV Multiple USB,HDMI Ports,INBUILT DECODER TELEVISIONAERIAL",vitron,32,digital
"Vitron HTC-3218 32 Inch Digital LED USB HDMI,INBUILT DECODER TELEVISION+FREE 6 GIFTS",(0),"KSh 13,580","Vitron HTC-3218 32 Inch Digital LED USB HDMI,INBUILT DECODER TELEVISIONFREE 6 GIFTS",vitron,32,digital
"Vitron HTC-3218 32 Inch Digital LED USB HDMI,INBUILT DECODER TELEVISION",(0),"KSh 13,580","Vitron HTC-3218 32 Inch Digital LED USB HDMI,INBUILT DECODER TELEVISION",vitron,32,digital
"Vitron 32"" Inch FRAMELESS LED Digital HD,DECODER Television+ 14 MONTHS WARRANTY",(0),"KSh 13,999","Vitron 32 Inch FRAMELESS LED Digital HD,DECODER Television 14 MONTHS WARRANTY",vitron,32,digital
"Vitron 32"" Inch FRAMLESS Digital HD LED inbuilt Decoder TELEVISION+ 14 MONTHS WARRANTY",(0),"KSh 12,999",Vitron 32 Inch FRAMLESS Digital HD LED inbuilt Decoder TELEVISION 14 MONTHS WARRANTY,vitron,32,digital
"Vitron HTC-3218 32 Inch Digital LED USB HDMI,INBUILT DECODER TELEVISION+BRACKET+GUARD+AERIAL+FLASH",(0),"KSh 13,999","Vitron HTC-3218 32 Inch Digital LED USB HDMI,INBUILT DECODER TELEVISIONBRACKETGUARDAERIALFLASH",vitron,32,digital
"Vitron 3218,32"" Inch Frameless Digital TV Multiple USB,HDMI Ports,INBUILT DECODER TELEVISION+14 MONTHS WARRANTY",(0),"KSh 12,499","Vitron 3218,32 Inch Frameless Digital TV Multiple USB,HDMI Ports,INBUILT DECODER TELEVISION14 MONTHS WARRANTY",vitron,32,digital
"Samsung UA32T5300AU,32"" Inch Smart HD TV Series 5 Inbuilt WIFI TELEVISION+FREE 2 GIFTS",(0),"KSh 27,999","Samsung UA32T5300AU,32 Inch Smart HD TV Series 5 Inbuilt WIFI TELEVISIONFREE 2 GIFTS",vision,32,smart
"Samsung UA32T5300AU,32"" Inch Smart HD TV Series 5 Inbuilt WIFI TELEVISION+FREE 4 GIFTS",(0),"KSh 28,999","Samsung UA32T5300AU,32 Inch Smart HD TV Series 5 Inbuilt WIFI TELEVISIONFREE 4 GIFTS",vision,32,smart
"Vitron 32"" Inch FRAMELESS LED Digital HD,DECODER Television+ 14 MONTHS WARRANTY",(0),"KSh 13,899","Vitron 32 Inch FRAMELESS LED Digital HD,DECODER Television 14 MONTHS WARRANTY",vitron,32,digital
"Vitron HTC-3218 32 Inch Digital LED USB HDMI,INBUILT DECODER TELEVISION+14 MONTHS WARRANTY",(0),"KSh 13,990","Vitron HTC-3218 32 Inch Digital LED USB HDMI,INBUILT DECODER TELEVISION14 MONTHS WARRANTY",vitron,32,digital
"Vitron 3218,32"" Inch Frameless Digital TV Multiple USB,HDMI Ports TELEVISION+14 MONTHS WARRANTY",(0),"KSh 12,599","Vitron 3218,32 Inch Frameless Digital TV Multiple USB,HDMI Ports TELEVISION14 MONTHS WARRANTY",vitron,32,digital
"Vitron 32"" Inch FRAMLESS Digital HD LED inbuilt Decoder TELEVISION+AERIAL+FLASH+EXTENSION+ 14 MONTHS WARRANTY",(0),"KSh 12,990",Vitron 32 Inch FRAMLESS Digital HD LED inbuilt Decoder TELEVISIONAERIALFLASHEXTENSION 14 MONTHS WARRANTY,vitron,32,digital
"Vitron 3218,32"" Inch Frameless Digital TV Multiple USB,HDMI Ports,INBUILT DECODER TELEVISION",(0),"KSh 12,399","Vitron 3218,32 Inch Frameless Digital TV Multiple USB,HDMI Ports,INBUILT DECODER TELEVISION",vitron,32,digital
"Samsung UA32T5300AU,32"" Inch Smart HD TV Series 5 Inbuilt WIFI TELEVISION+FREE GIFTS",(0),"KSh 28,999","Samsung UA32T5300AU,32 Inch Smart HD TV Series 5 Inbuilt WIFI TELEVISIONFREE GIFTS",vision,32,smart
"Vitron 32"" Inch FRAMELESS LED Digital HD,DECODER Television+ FREE 7 Gifts",(0),"KSh 13,380","Vitron 32 Inch FRAMELESS LED Digital HD,DECODER Television FREE 7 Gifts",vitron,32,digital
Vitron 43 inch Smart TV HTC 4388FS Android Television Full HD Frameless TV with Netflix Youtube Television 1G+8G,(0),"KSh 39,999",Vitron 43 inch Smart TV HTC 4388FS Android Television Full HD Frameless TV with Netflix Youtube Television 1G8G,vitron,43,smart
Hisense 32 inch Smart TV Smart Television HDTV  Netflix Youtube I-cast HDMI USB Dolby Audio VDAA OS Inbuilt Decoder for local channels+ 3 EXTRA GIFTS,(0),"KSh 20,995",Hisense 32 inch Smart TV Smart Television HDTV  Netflix Youtube I-cast HDMI USB Dolby Audio VDAA OS Inbuilt Decoder for local channels 3 EXTRA GIFTS,hisense,32,smart
"TCL 32"" Inch- Frameless,Google Android TV,Bluetooth-Enabled FHD Led TV,NETFLIX,YOUTUBE+BRACKET+TV GUARD",(0),"KSh 22,999","TCL 32 Inch- Frameless,Google Android TV,Bluetooth-Enabled FHD Led TV,NETFLIX,YOUTUBEBRACKETTV GUARD",tcl,32,Unknown Type
"TCL 43P635, 43"" INCH 4K HDR SMART INBUILT DECODER+FREE TV GUARD+32 GB FLASH DISK",(0),"KSh 34,899","TCL 43P635, 43 INCH 4K HDR SMART INBUILT DECODERFREE TV GUARD32 GB FLASH DISK",tcl,32,smart
"Vitron HTC4388FS,43"" Inch,BLUETOOTH-ENABLED,FRAMELESS,Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore Television+FREE 6 GIFTS+14 MONTHS WARRANTY",(0),"KSh 23,249","Vitron HTC4388FS,43 Inch,BLUETOOTH-ENABLED,FRAMELESS,Smart Android 11.0 TV WIFI Netflix,Youtube,Playstore TelevisionFREE 6 GIFTS14 MONTHS WARRANTY",vitron,43,smart
"BLUETOOTH VITRON HTC4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2*USB PORTS,3*HDMI PORTS + 8 EXTRA GIFTS",(0),"KSh 23,890","BLUETOOTH VITRON HTC4388FS 43 INCH FRAMELESS FHD SMART TV ANDROID TELEVISION NETFLIX YOUTUBE 43 INCH BUILT-IN WIFI APPSTORE 1GB RAM 8GBROM 2USB PORTS,3HDMI PORTS  8 EXTRA GIFTS",vitron,43,smart
"Amtec 32"" Inches FRAMELESS LED DIGITAL TV With free TO AIR CHANNELS AC",(0),"KSh 14,500",Amtec 32 Inches FRAMELESS LED DIGITAL TV With free TO AIR CHANNELS AC,amtec,32,digital
"Hisense 50"" Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISION",(0),"KSh 46,999","Hisense 50 Inch 4K UHD HDR Frameless Smart TV, Netflix, You Tube - 2022 TELEVISION",hisense,50,smart
"Vitron 32 Inch Television Frameless Digital HD LED TV With Decoder with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and socket extensions",(0),"KSh 13,114","Vitron 32 Inch Television Frameless Digital HD LED TV With Decoder with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and socket extensions",vitron,32,digital
"Vitron HTC4068S,40""inches Frameless Television Smart Android TV WIFI Netflix, Youtube, Appstore +Free Bracket+TV Guard+2 YEARS WARRANTY",(0),"KSh 21,999","Vitron HTC4068S,40inches Frameless Television Smart Android TV WIFI Netflix, Youtube, Appstore Free BracketTV Guard2 YEARS WARRANTY",vitron,40,smart
Frameless digital 32 inches HD led iconix TV with HDMI and USB free to air channels AC,(0),"KSh 14,600",Frameless digital 32 inches HD led iconix TV with HDMI and USB free to air channels AC,iconix,32,digital
"BLUETOOTH VITRON HTC4388FS 43"" INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI,PLAYSTORE+14 MONTHS WARRANTY+4 FREE GIFTS",(0),"KSh 22,990","BLUETOOTH VITRON HTC4388FS 43 INCH FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION INBUILT DECODER , BUILT-IN WIFI,PLAYSTORE14 MONTHS WARRANTY4 FREE GIFTS",vitron,43,smart
"AMTEC 43"" inch TV Smart Android TV BLUETOOTH-ENABLED Television, Inbuilt Decoder Netflix Youtube + 7 FREE Gifts",(0),"KSh 23,999","AMTEC 43 inch TV Smart Android TV BLUETOOTH-ENABLED Television, Inbuilt Decoder Netflix Youtube  7 FREE Gifts",vision,43,smart
"NEW VISION 55"" VP8855KV  55 INCHES 4K Frameless V+ OS Smart TV BLUETOOTH BUILT-IN WIFI NETFLIX YOUTUBE DOLBY AUDIO VOICE CONTROL  SCREEN SHARE 2 YEARS WARRANTY+FREE TV GUARD+BRACKET",(0),"KSh 45,599",NEW VISION 55 VP8855KV  55 INCHES 4K Frameless V OS Smart TV BLUETOOTH BUILT-IN WIFI NETFLIX YOUTUBE DOLBY AUDIO VOICE CONTROL  SCREEN SHARE 2 YEARS WARRANTYFREE TV GUARDBRACKET,vision,55,smart
"NEW VISION 55"" VP8855KV  55 INCHES 4K Frameless V+ OS Smart TV BLUETOOTH BUILT-IN WIFI NETFLIX YOUTUBE DOLBY AUDIO VOICE CONTROL  SCREEN SHARE 2 YEARS WARRANTY+FREE TV GUARD+EXTENSION",(0),"KSh 45,999",NEW VISION 55 VP8855KV  55 INCHES 4K Frameless V OS Smart TV BLUETOOTH BUILT-IN WIFI NETFLIX YOUTUBE DOLBY AUDIO VOICE CONTROL  SCREEN SHARE 2 YEARS WARRANTYFREE TV GUARDEXTENSION,vision,55,smart
"NEW VISION 55"" VP8855KV  55 INCHES 4K Frameless V+ OS Smart TV BLUETOOTH BUILT-IN WIFI NETFLIX YOUTUBE DOLBY AUDIO VOICE CONTROL  SCREEN SHARE 2 YEARS WARRANTY+FREE WALL MOUNT BRACKET",(0),"KSh 48,595",NEW VISION 55 VP8855KV  55 INCHES 4K Frameless V OS Smart TV BLUETOOTH BUILT-IN WIFI NETFLIX YOUTUBE DOLBY AUDIO VOICE CONTROL  SCREEN SHARE 2 YEARS WARRANTYFREE WALL MOUNT BRACKET,vision,55,smart
"VITRON 32"" INCH HTC3200S,BLUETOOTH TV,FRAMELESS Smart Android TV Inbuilt Decoder,WIFI Netflix Youtube Appstore 2*USB 3*HDMI 14 MONTHS WARRANTY+BRACKET&EXTENSION",(0),"KSh 13,599","VITRON 32 INCH HTC3200S,BLUETOOTH TV,FRAMELESS Smart Android TV Inbuilt Decoder,WIFI Netflix Youtube Appstore 2USB 3HDMI 14 MONTHS WARRANTYBRACKETEXTENSION",vitron,32,smart
"VISION PLUS43"" inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2/S2 Screen-Share + 6 EXTRA  FREE GIFTS",(0),"KSh 24,895","VISION PLUS43 inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2S2 Screen-Share  6 EXTRA  FREE GIFTS",vision,43,smart
"VISION PLUS VP8843,43"" INCH FRAMELESS FHD Smart Android TV BLUETOOTH,GOOGLE,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio DVBT2+S2 WIFI+FREE WALL MOUNT BRACKET",(0),"KSh 23,595","VISION PLUS VP8843,43 INCH FRAMELESS FHD Smart Android TV BLUETOOTH,GOOGLE,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio DVBT2S2 WIFIFREE WALL MOUNT BRACKET",vision,43,smart
"BLUETOOTH  VITRON 43"" INCH  HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROM+FREE 4 GIFTS+14MONTHS WARRANTY",(0),"KSh 22,999","BLUETOOTH  VITRON 43 INCH  HTC4388FS FRAMELESS FHD SMART TV ANDROID TV NETFLIX ,YOUTUBE TELEVISION BUILT-IN WIFI, APP STORE 1GB-RAM 8GB-ROMFREE 4 GIFTS14MONTHS WARRANTY",vitron,43,smart
"BLUETOOTH  VITRON HTC4388FS 43"" INCH FRAMELESS FHD SMART ANDROID TV Inbuilt Decoder NETFLIX YOUTUBE APP STORE 1GBRAM 8GBROM 3*HDMI Ports 2*USB Ports + 4 FREE GIFTS",(0),"KSh 22,999",BLUETOOTH  VITRON HTC4388FS 43 INCH FRAMELESS FHD SMART ANDROID TV Inbuilt Decoder NETFLIX YOUTUBE APP STORE 1GBRAM 8GBROM 3HDMI Ports 2USB Ports  4 FREE GIFTS,vitron,43,smart
"Skyworth 65"" Inch 4K UHD QLED  Smart Google Android TV, Netflix, Prime Video, Youtube Television with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and extensions",(0),"KSh 85,960","Skyworth 65 Inch 4K UHD QLED  Smart Google Android TV, Netflix, Prime Video, Youtube Television with One Year Waranty Plus FREE Wall Mount, Flash Disk, Bracket, Tv Guard, aerial and extensions",vision,65,smart
Hisense32inch Smart TV Smart Television HDTV  Netflix Youtube I-cast HDMI USB Dolby Audio VDAA OS Inbuilt Decoder for local channels+ Free Bracket+TV GUARD,(0),"KSh 20,795",Hisense32inch Smart TV Smart Television HDTV  Netflix Youtube I-cast HDMI USB Dolby Audio VDAA OS Inbuilt Decoder for local channels Free BracketTV GUARD,hisense,32,smart
"VITRON HTC 4388FS 43"" INCH BLUETOOTH FRAMELESS FHD SMART ANDROID TV Inbuilt Decoder NETFLIX YOUTUBE APP STORE 1GBRAM 8GBROM 3*HDMI Ports 2*USB Ports +6 FREE GIFTS",(0),"KSh 23,240",VITRON HTC 4388FS 43 INCH BLUETOOTH FRAMELESS FHD SMART ANDROID TV Inbuilt Decoder NETFLIX YOUTUBE APP STORE 1GBRAM 8GBROM 3HDMI Ports 2USB Ports 6 FREE GIFTS,vitron,43,smart
Iconix 32 inches Frameless digital TV 32 inches HD led iconix TV with HDMI and USB free to air channels AC/DC,(0),"KSh 14,000",Iconix 32 inches Frameless digital TV 32 inches HD led iconix TV with HDMI and USB free to air channels ACDC,iconix,32,digital
"VISION 32 inch Frameless DVB T2/S2 Digital HD LED TV, In-built Decoder, Free to air Channels,FREE TV Guard",(0),"KSh 13,499","VISION 32 inch Frameless DVB T2S2 Digital HD LED TV, In-built Decoder, Free to air Channels,FREE TV Guard",vision,32,digital
"CTC32"" Inch Frameless Digital TV LED HD Television Inbuilt Decoder,USB HDMI,VGA Wide Color Enhancer Multilanguage + Free TV Guard+Bracket",(0),"KSh 13,299","CTC32 Inch Frameless Digital TV LED HD Television Inbuilt Decoder,USB HDMI,VGA Wide Color Enhancer Multilanguage  Free TV GuardBracket",vision,32,digital
"Vision32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity+FREE BRACKET",(0),"KSh 13,695","Vision32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized ConnectivityFREE BRACKET",vision,32,digital
"CTC32"" Inch Frameless Digital TV LED HD Television Inbuilt Decoder,USB HDMI,VGA Wide Color Enhancer Multilanguage + Free TV Guard+Bracket",(0),"KSh 13,299","CTC32 Inch Frameless Digital TV LED HD Television Inbuilt Decoder,USB HDMI,VGA Wide Color Enhancer Multilanguage  Free TV GuardBracket",vision,32,digital
"VISION+ 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share + 6 EXTRA Free Gifts",(0),"KSh 17,695","VISION 32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder DVBT2S2 Screen Share  6 EXTRA Free Gifts",vision,32,smart
"TCL 43S5400A,43"" Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10+ 8 FREE GIFTS",(0),"KSh 34,385","TCL 43S5400A,43 Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10 8 FREE GIFTS",tcl,43,smart
"Vitron HTC3200S,32 Inch BLUETOOTH TV FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty+ 6 EXTRA GIFTS",(0),"KSh 15,995","Vitron HTC3200S,32 Inch BLUETOOTH TV FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI,Netflix,Youtube Google Appstore 14 Months Warranty 6 EXTRA GIFTS",vitron,32,smart
"Vitron HTC3200S,32 Inch BLUETOOTH FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI, Netflix, Youtube Google App-store 14 Months Warranty + 6 EXTRAFREE GIFTS",(0),"KSh 15,895","Vitron HTC3200S,32 Inch BLUETOOTH FRAMELESS Smart Android TV with Inbuilt Decoder Inbuilt WIFI, Netflix, Youtube Google App-store 14 Months Warranty  6 EXTRAFREE GIFTS",vitron,32,smart
"Vitron HTC4068FS,40"" Inch Frameless Smart Android TV AppStore ,NETFLIX,YOUTUBE-WIFI Television 2*USB 3*HDMI+ FREE Wall Mounting Bracket+Extension",(0),"KSh 21,399","Vitron HTC4068FS,40 Inch Frameless Smart Android TV AppStore ,NETFLIX,YOUTUBE-WIFI Television 2USB 3HDMI FREE Wall Mounting BracketExtension",vitron,40,smart
"TCL 43S5400A,43"" Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10+ 6 EXTRA FREE GIFTS",(0),"KSh 34,299","TCL 43S5400A,43 Inch Bluetooth Television Smart ANDROID TV Netflix Youtube Google Appstore Inbuilt WIFI Inbuilt Decoder DOLBY AUDIO HDR10 6 EXTRA FREE GIFTS",tcl,43,smart
"Vitron 32"" Inches Television Frameless HTC3218 HD Digital LED TV Inbuilt decoder 3 HDMI Output and 2 USB ports 32 inch 14 Months Warranty+ 5 FREE ACCESSORIES/",(0),"KSh 13,699",Vitron 32 Inches Television Frameless HTC3218 HD Digital LED TV Inbuilt decoder 3 HDMI Output and 2 USB ports 32 inch 14 Months Warranty 5 FREE ACCESSORIES,vitron,32,digital
"VITRON 55"" Inches HTC5568US BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor Enhancer+FREE TILT WALL BRACKET",(0),"KSh 45,595","VITRON 55 Inches HTC5568US BLUETOOTH 4K UHD TV Television Smart Android TV,Netflix,Youtube Bluetooth Enabled INBUILT DECODER 1.5GBRAM,8GBROM WideColor EnhancerFREE TILT WALL BRACKET",vitron,55,smart
"VISION PLUS43"" inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2/S2 Screen-Share + 6 EXTRA FREE GIFTS",(0),"KSh 29,699","VISION PLUS43 inch FRAMELESS Full HD Smart Android TV BLUETOOTH,NETFLIX,YOUTUBE Inbuilt Decoder Dolby Audio WifiBuilt-in DVBT2S2 Screen-Share  6 EXTRA FREE GIFTS",vision,43,smart
"(Latest Version) Vision Plus 50 inch Smart TV Frameless VP8850KV 4K UHD Frameless V+ OS Television 50"" , Bluetooth, NETFLIX OFFICIAL SMART CONTENT TV, DOLBY AUDIO+ 4 FREE GIFTS",(0),"KSh 42,199","Latest Version Vision Plus 50 inch Smart TV Frameless VP8850KV 4K UHD Frameless V OS Television 50 , Bluetooth, NETFLIX OFFICIAL SMART CONTENT TV, DOLBY AUDIO 4 FREE GIFTS",vision,50,smart
"CTC32"" Inch Frameless Digital TV LED HD Television Inbuilt Decoder,USB HDMI,VGA Wide Color Enhancer Multilanguage + Free Extension+Bracket",(0),"KSh 13,199","CTC32 Inch Frameless Digital TV LED HD Television Inbuilt Decoder,USB HDMI,VGA Wide Color Enhancer Multilanguage  Free ExtensionBracket",vision,32,digital
Glaze GZ-3210 32 Inches Frameless LED Digital TV Inbuilt Decoder wide color enhancer with in-built decoder USB HDMI+ 3 FREE GIFTS,(0),"KSh 13,499",Glaze GZ-3210 32 Inches Frameless LED Digital TV Inbuilt Decoder wide color enhancer with in-built decoder USB HDMI 3 FREE GIFTS,glaze,32,digital
"VisionPlus 32"" inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity",(0),"KSh 13,695","VisionPlus 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity",vision,32,digital
"GLD 32"" Inch Frameless Smart Android TV 32 inch Television, Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTS+WIFI ACCESS + FREE GIFTS",(0),"KSh 15,699","GLD 32 Inch Frameless Smart Android TV 32 inch Television, Bluetooth App-store ,Inbuilt Decoder Netflix Youtube, USB,HDMI PORTSWIFI ACCESS  FREE GIFTS",vision,32,smart
"Vision 32"" inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity",(0),"KSh 14,695","Vision 32 inch digital frameless Television VP8832DF HD TV, Inbuilt Decoder Dolby Audio Slim Design HDMI and USB ports optimized Connectivity",vision,32,digital
Amtec 19 INCHES DIGITAL LED TV-USB/HDMI WITH FREE TO AIR CHANNELS,(0),"KSh 6,599",Amtec 19 INCHES DIGITAL LED TV-USBHDMI WITH FREE TO AIR CHANNELS,amtec,19,digital
"CTC 32"" Inch Smart Android Television Netflix,Youtube,Inbuilt Decoder",(0),"KSh 16,999","CTC 32 Inch Smart Android Television Netflix,Youtube,Inbuilt Decoder",vision,32,smart
"Vitron FHD SMART ANDROID TV,NETFLIX,BLUETOOTH,YOUTUBE-43"" Inch+14 MONTHS WARRANTY",(0),"KSh 22,499","Vitron FHD SMART ANDROID TV,NETFLIX,BLUETOOTH,YOUTUBE-43 Inch14 MONTHS WARRANTY",vitron,43,smart
Glaze GZ-3210 32 Inches Frameless LED Digital TV Inbuilt Decoder wide color enhancer with in-built decoder USB HDMI+FREE BRACKET+EXTENSION,(0),"KSh 12,499",Glaze GZ-3210 32 Inches Frameless LED Digital TV Inbuilt Decoder wide color enhancer with in-built decoder USB HDMIFREE BRACKETEXTENSION,glaze,32,digital
"Skyworth 43E5500G, 43-inches Full HD 2024 Frameless Google TV, Black (1YR WRTY)",(0),"KSh 27,999","Skyworth 43E5500G, 43-inches Full HD 2024 Frameless Google TV, Black 1YR WRTY",skyworth,43,Unknown Type
"CTC ,32"" Inch Smart Android TV Netflix Youtube Inbuilt Decoder/WIFI+FREE TV GUARD",(0),"KSh 16,999","CTC ,32 Inch Smart Android TV Netflix Youtube Inbuilt DecoderWIFIFREE TV GUARD",Unknown,32,smart
"Vitron 32 Inch Smart Android TV HDMI,USB,VGA,Netflix,Youtube,Playstore+Aerial+Cable",(0),"KSh 13,799","Vitron 32 Inch Smart Android TV HDMI,USB,VGA,Netflix,Youtube,PlaystoreAerialCable",vitron,32,smart
"Vitron 55"" Inches FRAMELESS, 4k UHD Smart Android,NETFLIX,YOUTUBE,HDMI Television",(0),"KSh 44,999","Vitron 55 Inches FRAMELESS, 4k UHD Smart Android,NETFLIX,YOUTUBE,HDMI Television",vitron,55,smart
"Hisense 32A4GKEN A4 Series,32 Inch Frameless Smart TV NETFLIX,YOUTUBE TELEVISION",(0),"KSh 21,990","Hisense 32A4GKEN A4 Series,32 Inch Frameless Smart TV NETFLIX,YOUTUBE TELEVISION",hisense,32,smart
"Gld 32""inch Frameless SmartAndroid TV Appstore Inbuilt Decoder Netflix Youtube.",(0),"KSh 16,999",Gld 32inch Frameless SmartAndroid TV Appstore Inbuilt Decoder Netflix Youtube.,gld,32,smart
"VISION32 Plus 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder DVBT2/S2 Screen Share + 8 Free Gifts",(0),"KSh 17,695","VISION32 Plus 32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder DVBT2S2 Screen Share  8 Free Gifts",vision,32,smart
"VISION 32"" inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder DVBT",(0),"KSh 17,193","VISION 32 inch VP8832SF FRAMELESS HD Smart Android TV BLUETOOTH,App Store ,NETFLIX,YOUTUBE Inbuilt decoder DVBT",vision,32,smart
Glaze GZ-3210 32 Inches Frameless LED Digital TV Inbuilt Decoder wide color enhancer with in-built decoder USB HDMI+FREE BRACKET+EXTENSION,(0),"KSh 12,499",Glaze GZ-3210 32 Inches Frameless LED Digital TV Inbuilt Decoder wide color enhancer with in-built decoder USB HDMIFREE BRACKETEXTENSION,glaze,32,digital
"Gld 43"" Inch-FULL HD SMART ANDROID TV,FHD BLUETOOTH,NETFLIX,YOUTUBE+FREE EXTENSION & 32GB FLASH DISK",(0),"KSh 23,799","Gld 43 Inch-FULL HD SMART ANDROID TV,FHD BLUETOOTH,NETFLIX,YOUTUBEFREE EXTENSION  32GB FLASH DISK",gld,32,smart
